,title,question,answer,type,gen_answer
375,Benedetto Varchi,What was the title of Francesco Petrarca's first large-scale work?,Africa,domain,  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  
376,Benedetto Varchi,When did Francesco Petrarca become the second poet laureate since classical antiquity?,8 April 1341,domain,On         1                                       
377,Benedetto Varchi,What is the name of the collection of Francesco Petrarca's 366 lyric poems?,Rerum vulgarium fragmenta,domain,  1  2  3   1  2   1   1   1   1   1   1   1   1  
378,Benedetto Varchi,Who is believed to be the woman who inspired Francesco Petrarca's love poems?,Laura de Noves,domain,  1  2  3  4  5  6  7  8                          
379,Benedetto Varchi,When was Francesco Petrarca born?,20 July 1304,domain,    20  21                                          
380,Benedetto Varchi,When did Laura de Noves die?,1348,domain,    1   4                                         
381,Benedetto Varchi,What is the name of the literary movement that emerged in the 16th century and was influenced by Francesco Petrarca's style?,Petrarchism,domain,  1.  2.  3.  4.                                  
382,Benedetto Varchi,Who are some of the notable writers who were influenced by Francesco Petrarca's style?,"Pietro Bembo, Michelangelo, Vittoria Colonna, Clément Marot, Garcilaso de la Vega, Giovanni della Casa, Thomas Wyatt, Henry Howard, Joachim du Bellay, Edmund Spenser, and Philip Sidney",domain,  1.  1.  1  1  1  1  1  1  1  1  1  1  1  1  1  1
383,Benedetto Varchi,When was Dante Alighieri most likely born?,May 1265,domain,    1  1  1                                       
384,Benedetto Varchi,Where was Dante Alighieri born?,"Florence, Republic of Florence",domain,Florence.  2  1  2   1   1  1   1   1   1   1   1   1   
385,Benedetto Varchi,What was the name of Dante's father?,Alighiero di Bellincione,domain,  1  2  3                                         
386,Benedetto Varchi,What was the name of Dante's mother?,"Bella, probably a member of the Abati family",domain,  1  2  3                                         
387,Benedetto Varchi,What did Giovanni Boccaccio study at the University of Naples?,Canon law,domain,  1.  1.  1
388,Benedetto Varchi,Where was Francesco Petrarca born?,"Arezzo, Italy",domain,  20  25  26   30   32   34   36   38   40   42   44   46   48 
389,Benedetto Varchi,Who may have tutored Giovanni Boccaccio?,Giovanni Mazzuoli,domain,  1.  1.  2.  2  3  3   1   1   1   1   1   1   1 
390,Benedetto Varchi,Who was Giovanni Boccaccio's father?,Boccaccino di Chellino,domain,  1  2  3                                         
391,Benedetto Varchi,Where was Giovanni Boccaccio born?,Florence or a village near Certaldo,domain,  15   16    17    18     19                           
392,Benedetto Varchi,Where is Giovanni Boccaccio buried?,Certaldo,domain,  1  2  3   4   5   6   7   8   9   10   11   12   13 
393,Benedetto Varchi,What was the name of the battle that Dante fought in with the Guelph cavalry?,The Battle of Campaldino,domain,The   1   1   1
394,Benedetto Varchi,What was the name of the artist that portrayed Leon Battista Alberti in his frescoes in the Camera degli Sposi?,Mantegna,domain,  1  2  3  4  1  2  1  2  3  1  2  1  1  1  1  1  
395,Benedetto Varchi,"What was the name of the poem that Dante wrote, which is widely considered one of the most important poems of the Middle Ages?",The Divine Comedy,domain,"The  14, 000  000  000  000  000"
396,Benedetto Varchi,What was the name of the dialect that Dante chose to write in?,"The Tuscan dialect, specifically the Florentine dialect",domain,  1.
397,Benedetto Varchi,Who was the woman that Dante claimed to have fallen in love with at first sight?,Beatrice Portinari,domain,  1.  1
398,Benedetto Varchi,Where did Giovanni Boccaccio grow up?,Florence,domain,Giovanni Boccaccio grew up in     a  14  1  4  1  1  1   1   1   1   1
399,Benedetto Varchi,Who was the woman that Dante was promised to marry when he was 12 years old?,Gemma di Manetto Donati,domain,                                                  
400,Beyoncé,What group was Beyoncé a part of in the late 1990s?,Destiny's Child,general,The  1  2  3  4
401,Beyoncé,What nickname is Beyoncé known by?,Queen Bey,general,  1  2   1  2
402,Beyoncé,When was Beyoncé born?,"September 4, 1981",general,   9                                              
403,Beyoncé,What is Beyoncé's full name?,Beyoncé Giselle Knowles-Carter,general,Bey   oncé   G     .
404,Beyoncé,What was the name of Beyoncé's debut album?,Dangerously in Love,general,C  2  2
405,Bill Gates,What is Bill Gates best known for?,Co-founding Microsoft,general,  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
406,Bill Gates,Who did Bill Gates co-found Microsoft with?,Paul Allen,general,Paul  1  0
407,Bill Gates,What foundation did Bill Gates establish with his then-wife Melinda?,Bill & Melinda Gates Foundation,general,The  2018 film  Ready  2   3
408,Bill Gates,What was the name of the venture Gates formed at 17 with Paul Allen?,Traf-O-Data,general,  1  1  1
409,Bill Gates,When was Bill Gates born?,"October 28, 1955",general,    195                                             
410,Bob Marley,What was Bob Marley's first hit outside Jamaica?,"No Woman, No Cry",general,  1  2  3  4  5  6  7                             
411,Bob Marley,What was the name of Bob Marley's first band?,The Teenagers,general,  1.  2   2   3                                   
412,Bob Marley,Where was Bob Marley born?,"Nine Mile, Jamaica",general,  9  2   2   1   1   1   1   1   1   1   1   1   1
413,Bob Marley,In what year did Bob Marley die?,1981,general,   1981  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
414,Bob Marley,What was the cause of Bob Marley's death?,Acral lentiginous melanoma,general,  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
415,Brad Pitt,What is Brad Pitt's full name?,William Bradley Pitt,general,William  3.
416,Brad Pitt,Which film did Brad Pitt first gain recognition?,Thelma & Louise,general,   1.  2024  1   2   3     
417,Brad Pitt,How many children does Brad Pitt have with Angelina Jolie?,Six,general,   6.  3  6  3  6  3   3   3   3   3   3   3   3  
418,Brad Pitt,When was Brad Pitt born?,"December 18, 1963",general,    1963   1   1                                    
419,Brad Pitt,For which film did Brad Pitt win his first Academy Award for Best Supporting Actor?,Once Upon a Time in Hollywood,general,   1.  12  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  
420,Britney Spears,When was Britney Spears born?,"December 2, 1981",general,   1   198   1                                      
421,Britney Spears,What are the titles of Britney Spears' first two studio albums?,...Baby One More Time and Oops!... I Did It Again,general,  1.   ...   2.  ...   3.  4.                         
422,Britney Spears,What year did Britney Spears sign with Jive Records?,1997,general,   199  7  1   1   1   1   1   1   1   1   1   1   1
423,Britney Spears,What was the name of the concert residency Britney Spears embarked on at Planet Hollywood Resort & Casino?,Britney: Piece of Me,general,   1  2   1   1   1   1   1   1   1   1   1   1   
424,Britney Spears,How many Grammy Awards has Britney Spears won?,One,general,2
425,Bruce Lee,Name a film directed and written by Bruce Lee.,The Way of the Dragon,general,  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
426,Bruce Lee,Where was Bruce Lee born?,San Francisco,general,  1  2   3   4                                    
427,Bruce Lee,What martial arts philosophy did Bruce Lee found?,Jeet Kune Do,general,  1.  1  2   1   1   1   1   1   1   1   1   1   1
428,Bruce Lee,When was Bruce Lee born?,"November 27, 1940",general,   1  1  1  1  1  1  1  1  1   1   1   1   1   1  
429,Bruce Lee,What was Bruce Lee's birth name?,Lee Jun-fan,general,  1. Lee  2. Y  3.  4.  5.                            
430,Charles Manson,What was Charles Manson's original surname?,Maddox,general,  1.
431,Charles Manson,When did Charles Manson die?,"November 19, 2017",general,                                                  
432,Charles Manson,In which state was the Manson Family based?,California,general,California.  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16
433,Charles Manson,When was Charles Manson born?,"November 12, 1934",general,   11                                              
434,Charles Manson,Which cult did Charles Manson lead?,The Manson Family,general,"The  1960s  1,  000  members  1"
435,Clint Eastwood,When was Clint Eastwood born?,"May 31, 1930",general,   192  0   5    5                                  
436,Clint Eastwood,What role did Clint Eastwood play in the Dirty Harry films?,Harry Callahan,general,  1  2  3
437,Clint Eastwood,What is the name of Clint Eastwood's production company?,Malpaso Productions,general,  1  2  4  5  1  1  1  1  1  1  1  1  1  1  1  1  
438,Clint Eastwood,How many Academy Awards has Clint Eastwood won?,four,general,   4
439,Clint Eastwood,What trilogy is Clint Eastwood famous for in the mid-1960s?,Dollars Trilogy,general,The  3  1  2   1   2   1   2   1   2   1   2   1   2
440,David Bowie,What was Bowie's first top-five entry on the UK Singles Chart?,"""Space Oddity""",general,   1  2   1   1   1   1   1   1   1   1   1   1   
441,David Bowie,What alter ego did Bowie create during the glam rock era?,Ziggy Stardust,general,  1.  The  New    1.
442,David Bowie,In which cult film did Bowie star in 1976?,The Man Who Fell to Earth,general,  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
443,David Bowie,What is David Bowie's real name?,David Robert Jones,general,David  2
444,David Bowie,How is David Bowie regarded in the music industry?,As one of the most influential musicians of the 20th century,general,A   2  3   4                                      
445,Demi Lovato,What is the name of Demi Lovato's third studio album?,Unbroken,general,   3
446,Demi Lovato,What genre was Demi Lovato's debut album 'Don't Forget'?,Pop rock,general,  1.  2  1  2   2   1   1   1   1   1   1   1   1 
447,Demi Lovato,Which record label did Demi Lovato sign with after Camp Rock?,Hollywood Records,general,  1  2  3  4  5  6  7  8  9   1  2  3   1  2  3   
448,Demi Lovato,When was Demi Lovato born?,"August 20, 1992",general,   1992  1   1   1   1   1   1   1   1   1   1   1  
449,Demi Lovato,What is Demi Lovato's full name?,Demetria Devonne Lovato,general,D  1
450,Elsa Triolet,Where was Colette born?,"Saint-Sauveur-en-Puisaye in the department of Yonne, Burgundy",domain,   1   1   1   1   1   1   1   1   1   1   1   1  
451,Elsa Triolet,When was Colette born?,28 January 1873,domain,  28 January  1873. 
452,Elsa Triolet,What was the title of Simone de Beauvoir's most famous work?,The Second Sex,domain,  1  2  3   4   5   6   7   8   9   10   11   12   13 
453,Elsa Triolet,What was the name of the essay in which Simone de Beauvoir discussed existentialist ethics?,Pyrrhus et Cinéas,domain,  1  2  3   4                                     
454,Elsa Triolet,What was the name of the movement that Simone de Beauvoir became involved with in the 1970s?,The French women's liberation movement,domain,  1  2  3                                         
455,Elsa Triolet,What was the name of the manifesto that Simone de Beauvoir signed in 1971?,The Manifesto of the 343,domain,   1  1  1  1  1  1  1   1   1   1   1   1   1   1
456,Elsa Triolet,When did Colette become a member of the Académie Goncourt?,1945,domain,     192                                            
457,Elsa Triolet,What was the name of the book that Simone de Beauvoir wrote about her relationship with her mother?,A Very Easy Death,domain,  1  1  1  1  1  1  1  1  1  1   1   1   1   1   1
458,Elsa Triolet,What was the name of the book that Simone de Beauvoir wrote about her life with Jean-Paul Sartre?,La Cérémonie des adieux,domain,  1  2  3  4  5  6  7  8  9   1  2   1   1   1   1
459,Elsa Triolet,What was the name of Colette's third husband?,Maurice Goudeket,domain,  1.  1
460,Elsa Triolet,What was the name of the concept that Simone de Beauvoir argued was the fundamental source of women's oppression?,The historical and social construction of femininity,domain,  1  2  3   1   1   1   1   1   1   1   1   1   1 
461,Elsa Triolet,What was the honor bestowed upon Colette after her death?,A state funeral,domain,  1                                               
462,Elsa Triolet,What was the title of Colette's article published in 1942?,Ma Bourgogne Pauvre,domain,I  oub  1'Acad  1  de  1  1
463,Elsa Triolet,How many articles did Colette publish over the course of her writing career?,Over 1200,domain,      90   2   1   2   2   2   2   2   2   2   2   
464,Elsa Triolet,Who played Colette in the 1991 film Becoming Colette?,Mathilda May,domain,  1  2  3  4  5  1   2   3   1   2   1   2   1   2
465,Elsa Triolet,What was the title of the song by Rosanne Cash that paid tribute to Colette?,The Summer I Read Colette,domain,  1  1  1   1   1   1     1                       
466,Elsa Triolet,When was Simone de Beauvoir born?,9 January 1908,domain,   9   1   1   1   1   1   1   1   1   1   1   1  
467,Elsa Triolet,What was the occupation of Simone de Beauvoir's father?,Lawyer,domain,  1  2  3     4                                   
468,Elsa Triolet,What was the name of the school where Simone de Beauvoir studied philosophy?,Sorbonne,domain,  1  1   1   1   1   1     1                      
469,Elsa Triolet,What was the name of the concept that Simone de Beauvoir introduced in her work 'The Second Sex'?,The sex-gender distinction,domain,  1.  The  1st   1  1  1   1   1   1   1   1   1   1  
470,Elsa Triolet,What was the name of Simone de Beauvoir's first novel?,She Came to Stay,domain,   1.  1
471,Elsa Triolet,What was the name of the literary prize that Simone de Beauvoir won in 1954?,Prix Goncourt,domain,  1954  1  1955  1  1958  1  196  1  1962  1  1963  1  196  1  197
472,Elsa Triolet,What was the name of Colette's most famous work?,Gigi,domain,  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  
473,Elsa Triolet,What was the title of Colette's first four novels?,The Claudine stories,domain,  1.  2.  3  4  5  6  7  8  9  10  11  12   13   14   15
474,Elsa Triolet,What was the pen name used by Colette's first husband?,Willy,domain,  1.  1
475,Elsa Triolet,What was the name of Colette's first husband?,Henry Gauthier-Villars,domain,  1.  1
476,Elsa Triolet,Who was Colette's father?,Captain Jules-Joseph Colette,domain,  1  1  1  1  1  1  1  1  1  1  1  1  1  1   1  1 
477,Elsa Triolet,When was Françoise Sagan born?,21 June 1935,domain,    6                                             
478,Elsa Triolet,What was the name of the square in Paris that is named after Simone de Beauvoir and Jean-Paul Sartre?,Place Jean-Paul-Sartre-et-Simone-de-Beauvoir,domain,   1  1  1                                        
479,Elsa Triolet,What was Colette's mother's nickname?,Sido,domain,  1  2  3                                         
480,Elsa Triolet,How old was Colette when she married Maurice Goudeket?,52,domain,   51.  51  51  51  51  51  51    51                      
481,Elsa Triolet,What is the title of the work by Lewis Carroll that Louis Aragon translated into French?,The Hunting of the Snark,entity,  1.  2  3  4   1   1   1   1   1   1   1   1   1 
482,Elsa Triolet,What was the name of the psychoanalyst who praised Marguerite Duras' novel Le Ravissement de Lol V. Stein?,Jacques Lacan,domain,  1  1  1  1   1   1   1   1   1   1   1   1   1  
483,Elsa Triolet,Who helped Marguerite Duras through her health difficulties in the 1980s?,Yann Andréa,domain,  1  1   1   1   1   1   1   1   1   1   1   1   1
484,Elsa Triolet,When did Marguerite Duras die?,3 March 1996,domain,3   3                                             
485,Elsa Triolet,What was the name of the book in which Marguerite Duras detailed her interactions and companionship with Yann Andréa?,Yann Andréa Steiner,domain,  3  3  3   3   3   3   3   3   3   3   3   3   3 
486,Elsa Triolet,Is Saint-Arnoult-en-Yvelines in the northern or southern part of France?,North-central,entity,It is in the  1  1  1  1  1  1  1  1  1  1  1  1  1  1   1
487,Elsa Triolet,During which years was Lilya Brik particularly connected to the Russian avant-garde?,Between 1914 and 1930,entity,Lilya Brik was connected to the Russian avant  1910-  1930.  1  1  1  1  1  1  1  1  1  
488,Elsa Triolet,What was the name of Marguerite Duras' son?,Jean Mascolo,domain,  2
489,Elsa Triolet,What was the name of Marguerite Duras' mother?,Marie (née Legrand),domain,  1  2  3  4  5   1  2   1   1   1   1   1   1   1
490,Elsa Triolet,In which region of France is Saint-Arnoult-en-Yvelines found?,Île-de-France,entity,In  1st  1 0
491,Elsa Triolet,In which department of France is Saint-Arnoult-en-Yvelines?,Yvelines,entity,Y  1
492,Elsa Triolet,What is the genre of the film 'Roses à crédit'?,Drama,entity,"Drama, romance, and drama.  1  1  1  1  1  1  1  1  1  1  1  1  1  1"
493,Elsa Triolet,What literary movement was Louis Aragon a leading voice of in France?,The surrealist movement,entity,S  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 
494,Elsa Triolet,What political party was Louis Aragon a long-time member of?,The Communist Party,entity,The  1st  International  and  the  French  1st  (Bab  1  user  1  system  1 
495,Elsa Triolet,What was the title of Nathalie Sarraute's first book?,Tropismes,domain,  1  2  4   6   8   10   12   14   16   18   20   22   24 
496,Elsa Triolet,What was the theme of Colette's novel La Naissance du Jour?,The conventional lives of women and the renunciation of love,domain,"The novel was based on the French Revolution, and the theme was the rise and fall of  19   19   19   19   19   19   19   19 "
497,Elsa Triolet,How did Pablo Neruda describe Lilya Brik?,The muse of Russian avant-garde,entity,L'  1  1  1  1  1  1  1  1   1   1   1   1   1   1
498,Elsa Triolet,Who was Marguerite Duras' husband when he was deported to Buchenwald in 1944?,Robert Antelme,domain,  1  1  1  1  1  1  1  1  1  1  1   1  1  1  1  1 
499,Elsa Triolet,What was the name of the literary movement with which Marguerite Duras was associated?,Nouveau roman French literary movement,domain,The  1   1   1   1   1   1   1   1   1   1   1   1  
500,Elsa Triolet,When was Nathalie Sarraute's first book published?,1939,domain,   1  192  1  1  1  1  1  1  1  1  1  1  1  1  1  1 
501,Elsa Triolet,What was the title of Nathalie Sarraute's novel that was applauded by Jean-Paul Sartre?,Portrait of a Man Unknown,domain,  1  1   1  1  1  1  1  1  1   1   1   1   1   1  
502,Elsa Triolet,What term did Jean-Paul Sartre use to describe Nathalie Sarraute's novel?,Anti-novel,domain,  1  2  3  4                                      
503,Elsa Triolet,What literary movement was Nathalie Sarraute associated with?,Nouveau roman,domain,The  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 
504,Elsa Triolet,Who were some of the other notable figures associated with the nouveau roman movement?,"Alain Robbe-Grillet, Claude Simon, Marguerite Duras, and Michel Butor",domain,"Al  1,  2  3  4  5   6   7                         "
505,Elsa Triolet,What award did Nathalie Sarraute win in 1963?,Prix international de littérature,domain,  1  1  1  1  1  1  1  1   1  1   1  1  1  1  1  1
506,Elsa Triolet,What was the name of the book in which Marguerite Duras described her youthful affair with a Chinese-Vietnamese man?,L'Amant (The Lover),domain,  2  3  4  5  6  7  8  9  10   11   12   13   14   15   
507,Elsa Triolet,What was the title of the novel that won Nathalie Sarraute the Prix international de littérature?,The Golden Fruits,domain,    1  1  1                                       
508,Elsa Triolet,When was Marguerite Duras born?,4 April 1914,domain,                                                  
509,Elsa Triolet,Where was Marguerite Duras born?,"Gia Định, Cochinchina, French Indochina (now Vietnam)",domain,  8 March   191   192  Sa     2
510,Elsa Triolet,What were the professions of Marguerite Duras' parents?,Teachers,domain,  1  2  3                                         
511,Elsa Triolet,In which country is Saint-Arnoult-en-Yvelines located?,France,entity,"In 1945, Co  8"
512,Elsa Triolet,What was the name of the film for which Marguerite Duras earned a nomination for Best Original Screenplay at the Academy Awards?,Hiroshima mon amour,domain,                                                  
513,Elsa Triolet,What was the name of Marguerite Duras' first novel?,"Not specified in the text, but she began using the surname Duras in 1943",domain,   1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 
514,Elsa Triolet,How many languages have Nathalie Sarraute's works been translated into?,More than 30 languages,domain,  10.  10  
515,Elsa Triolet,When was Louis Aragon born?,3 October 1897,entity,     3                                            
516,Elsa Triolet,What role did Osip Brik have in the Cheka?,He was a member,entity,  2nd (or 1st assistant 1st)
517,Elsa Triolet,When was Osip Brik born?,28 January 1888,entity,6 (  18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
518,Elsa Triolet,When did Colette publish her novel Chéri?,1920,domain,192  0  1   1  1   1   1   1   1   1   1   1   1   1
519,Elsa Triolet,When was Nathalie Sarraute born?,18 July 1900,domain,    1  17     189                                    
520,Elsa Triolet,Who was Simone de Beauvoir's partner during her college years?,Jean-Paul Sartre,domain,  1  1  1  1  1  1  1  1  1  1  1  1  1  1   1  1 
521,Elsa Triolet,Where was Nathalie Sarraute born?,"Ivanovo-Voznesensk (now Ivanovo), 300 km north-east of Moscow",domain,  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
522,Elsa Triolet,What was the name of the journal that Simone de Beauvoir edited?,Les Temps Modernes,domain,   1  1  1  1  1  1  1  1  1  1  1  1  1  1   1  1
523,Elsa Triolet,What is Saint-Arnoult-en-Yvelines?,A commune,entity,A  1  200  000  1  000  1  1  1  1  1  1  1  1  1  1  1 
524,Elsa Triolet,What was Nathalie Sarraute's parents' occupation?,"Her mother, Pauline, was a writer, and her father, Ilya Tcherniak, was a chemist",domain,N.  A  1
525,Elsa Triolet,What was Nathalie Sarraute's ethnic origin?,Jewish,domain,J    ewish   1     1     1     1     1                
526,Elsa Triolet,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,entity,  1  2  3  4  5  6  7  8   1  2   1  2   1  2   1 
527,Elsa Triolet,What other institutions did Nathalie Sarraute study at?,The University of Oxford and Berlin,domain,The  1  2
528,Elsa Triolet,Which famous poet was Lilya Brik married to?,Osip Brik,entity,S  0  0  0 
529,Elsa Triolet,Where did Nathalie Sarraute study law and literature?,The Sorbonne,domain,  1  2  3  4  5  6  7  8  9   10                   
530,Elsa Triolet,What was Nathalie Sarraute's occupation before becoming a full-time writer?,Lawyer,domain,  1  1  1  1  1   1   1   1   1   1   1   1   1   
531,Elsa Triolet,Which avant-garde journal did Osip Brik co-found with Vladimir Mayakovsky?,Left Front of Art (LEF),entity,    2  5   2   2   2   2   2   2   2   2   2   2  
532,Elsa Triolet,When did Nathalie Sarraute pass the French bar exam?,1926-1941,domain,192  1  0  0  0  0  0  0  0  0  0  0   0   0   0   0
533,Emma Watson,What is one of the sustainable fashion brands Emma Watson has worked with?,People Tree,general,   1  3  5  7  9  10  11  12  15   18   20   22   24   25  
534,Emma Watson,Where was Emma Watson born?,Paris,general,  1  2  3  4  5  6  7  8   1  2  3  4  5  6  7   1
535,Emma Watson,In which film did Emma Watson portray Meg March?,Little Women,general,  2019  5
536,Emma Watson,What campaign did Emma Watson help launch with UN Women?,HeForShe,general,   1  1  1  1  1  1  1  1  1  1  1  1  1  1   1   
537,Emma Watson,What was Emma Watson's first professional acting role?,Hermione Granger in the Harry Potter film series,general,   1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 
538,Franklin D. Roosevelt,Which president did Roosevelt defeat in the 1932 presidential election?,Herbert Hoover,general,H  erson     
539,Franklin D. Roosevelt,What significant economic program did Roosevelt implement to combat the Great Depression?,The New Deal,general,The  1  New  1  1  1
540,Franklin D. Roosevelt,What political party did Franklin D. Roosevelt belong to?,Democratic Party,general,The  27th  and   32nd  President  of  the  United   States  (  1933  1935   1941   1945   -
541,Franklin D. Roosevelt,How many terms did Franklin D. Roosevelt serve as president?,Four,general,  4
542,Franklin D. Roosevelt,When was Franklin D. Roosevelt born?,"January 30, 1882",general,  1882  (  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
543,George VI,What was the name of George VI's elder brother?,Edward,general,  2nd  (  1895  -  1919  )
544,George VI,What condition did George VI suffer from that required him to seek treatment from a speech therapist?,Stutter,general,  1  2  3   4                                     
545,George VI,Where did George VI die?,Sandringham House,general,  1  2  3  4  5  6   1  2  3   1  2   1  2   1  2 
546,George VI,When did George VI become the last Emperor of India?,1936,general,   1  1947   1   1   1   1   1   1   1   1   1   1  
547,George VI,What was George VI's birth name?,Albert Frederick Arthur George,general,Al  1  1
548,George W. Bush,Which branch of the military did George W. Bush serve in during his twenties?,Texas Air National Guard,general,The    1   1   1   1   1   1                        
549,George W. Bush,What significant act did Bush sign related to education?,No Child Left Behind Act,general,The  No   1
550,George W. Bush,"What was the main focus of Bush's administration after the September 11, 2001 terrorist attacks?",War on terror,general,  1  1                                            
551,George W. Bush,When was George W. Bush born?,"July 6, 1946",general,                                                  
552,George W. Bush,What role did George W. Bush serve in the United States from 2001 to 2009?,43rd president,general,    43rd  
553,George Washington,Who was George Washington's father?,Augustine Washington,general,August  24  173  -  179  1 
554,George Washington,In what year was George Washington appointed commander of the Continental Army?,1775,general,   1775.  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
555,George Washington,How many terms did George Washington serve as president of the United States?,Two,general,Two.  1st and 2nd.  1789-  1797. 
556,George Washington,What was the name of George Washington's estate?,Mount Vernon,general,  1.  Mount  1  Vernon  1 
557,George Washington,When was George Washington born?,"February 22, 1732",general,    22                                             
558,Giovanni Battista Casti,What was the occupation of Pietro Metastasio's father?,Grocer,domain,  1  2  3                                         
559,Giovanni Battista Casti,When was Giovanni Paisiello born?,9 May 1740,domain,    1   5                                         
560,Giovanni Battista Casti,At what age did Pietro Metastasio translate the Iliad into octave stanzas?,Twelve,domain,At  14.  1   1                                      
561,Giovanni Battista Casti,What was the first major work written by Pietro Metastasio?,"Giustino, a Senecan tragedy",domain,   1   2                                          
562,Giovanni Battista Casti,What was the name given to Pietro Metastasio by his patron?,Metastasio,domain,The  2nd  1st
563,Giovanni Battista Casti,Who adopted Pietro Metastasio and became his patron?,Giovanni Vincenzo Gravina,domain,  1  2  3  4   1  2   1  2   1  2   1  2   1  2   
564,Giovanni Battista Casti,Where was Christoph Willibald Gluck raised?,Bohemia,domain,K    1   1   1
565,Giovanni Battista Casti,What was the name of Gluck's father?,Alexander Gluck,domain,Johann  2  (Joh  2  Gl  1  )
566,Giovanni Battista Casti,What was the occupation of Gluck's father?,Forester and hunter,domain,A  1   1  1   1                                   
567,Giovanni Battista Casti,Where did Gluck study music?,"Milan, under the guidance of Giovanni Battista Sammartini",domain,The  1st  2  and  the University  of  1
568,Giovanni Battista Casti,What instrument did Gluck learn to play?,"Violin, cello, and organ",domain,The  1  1
569,Giovanni Battista Casti,Who was Pietro Metastasio's mother?,Francesca Galasti,domain,  1  2  3                                         
570,Giovanni Battista Casti,What was the name of Gluck's first opera?,Artaserse,domain,   1  1  1  1  1  1  1  1  1    1   1   1   1   1 
571,Giovanni Battista Casti,In what year was Gluck's opera 'Orfeo ed Euridice' first performed?,1762,domain,                                                  
572,Giovanni Battista Casti,What was the name of the Countess who became Pietro Metastasio's close friend and companion in Vienna?,Countess Althann,domain,  1.  1  1  1  1  1  1  1  1  1  1  1   1   1   1 
573,Giovanni Battista Casti,How many chamber-cantatas did Alessandro Scarlatti compose?,Upwards of five hundred,domain,Over    100
574,Giovanni Battista Casti,What is the style of Alessandro Scarlatti's instrumental music compared to his vocal works?,Curiously antiquated,domain,"It is less refined, and less expressive, and often based on 17th  2  2   2  4   2  2   2  2   2  4"
575,Giovanni Battista Casti,Who were Alessandro Scarlatti's children who were also composers?,Domenico Scarlatti and Pietro Filippo Scarlatti,domain,   1  2  3  4  5  6  7                            
576,Giovanni Battista Casti,What was the name of the opera that gained Alessandro Scarlatti the support of Queen Christina of Sweden?,Gli equivoci nel sembiante,domain,  1  2  3  4  5  6  7  8  9   10                   
577,Giovanni Battista Casti,What was the stipend offered to Pietro Metastasio for the post of court poet?,"3,000 florins",domain,"1, 1  1  1  1  1  1  1  1  1  1  1  1  1  1   1  1"
578,Giovanni Battista Casti,What was the post offered to Pietro Metastasio in 1729?,Court poet to the theatre at Vienna,domain,  1  2  3                                         
579,Giovanni Battista Casti,Who set Pietro Metastasio's serenata 'Gli orti esperidi' to music?,Nicola Porpora,domain,  1.  2.  3.  4.  5.  6.  7.  8.  9  10   11   12   13
580,Giovanni Battista Casti,"What was the occasion for which Pietro Metastasio composed his first musical serenade, Endimione?",The marriage of his patroness Donna Anna Francesca Ravaschieri Pinelli di Sangro,domain,The  3rd  1  Ven 
581,Giovanni Battista Casti,What was Alessandro Scarlatti's influence on the musical theater of his time?,"He was a model for the musical theater of his time, as evoked by Händel's Italian works",domain,Aless  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
582,Giovanni Battista Casti,Where was Pietro Metastasio born?,Rome,domain,   1    1                                         
583,Giovanni Battista Casti,What special recognition does the frazione of Torre Alfina in Acquapendente have?,It is one of 'The most beautiful villages of Italy'.,entity,The  4  3  2   1                                    
584,Giovanni Battista Casti,"When did Montefiascone first appear in historical documents, and what was its relation to the Papacy in the Middle Ages?","Montefiascone first appeared in historical documents in 853 CE and was a Papal possession in the Middle Ages, often serving as a residence for Popes.",entity,Mont  1  1  1
585,Giovanni Battista Casti,What is the origin of the name 'Montefiascone'?,"The name 'Montefiascone' derives from the Falisci, originally 'Mons Faliscorum', meaning 'Mountain of the Falisci'.",entity,The name 'Mont  ies  o'  is  derived  ies  from  the  Latin  name  '  ies  ies  ies  ies  ies  ies  ies  
586,Giovanni Battista Casti,Which Emperor commissioned Prima la musica e poi le parole?,Emperor Joseph II,entity,  1  Joseph  2  2  3  4  5   1  2   1  2   1  2   1  2  
587,Giovanni Battista Casti,What is the geographical position of Montefiascone in relation to Lake Bolsena?,Montefiascone stands on a hill on the southeast side of Lake Bolsena.,entity,Mont  1  2  1  1  2  1  1  1  1  1  1   1  1  1  1  1
