,title,question,answer,type,gen_answer
412,Bob Marley,Where was Bob Marley born?,"Nine Mile, Jamaica",general,  9  8
413,Bob Marley,In what year did Bob Marley die?,1981,general,  1981
414,Bob Marley,What was the cause of Bob Marley's death?,Acral lentiginous melanoma,general,  1  2  3  4  5  6  7   1  2  3  4  5  6   1  2   
415,Brad Pitt,What is Brad Pitt's full name?,William Bradley Pitt,general,William  1
416,Brad Pitt,Which film did Brad Pitt first gain recognition?,Thelma & Louise,general,   1 June 2021
417,Brad Pitt,How many children does Brad Pitt have with Angelina Jolie?,Six,general,  6
418,Brad Pitt,When was Brad Pitt born?,"December 18, 1963",general,   1 August  1963
419,Brad Pitt,For which film did Brad Pitt win his first Academy Award for Best Supporting Actor?,Once Upon a Time in Hollywood,general,  12  2
420,Britney Spears,When was Britney Spears born?,"December 2, 1981",general,1  9  1  9  8
421,Britney Spears,What are the titles of Britney Spears' first two studio albums?,...Baby One More Time and Oops!... I Did It Again,general,... 
422,Britney Spears,What year did Britney Spears sign with Jive Records?,1997,general,199  7
423,Britney Spears,What was the name of the concert residency Britney Spears embarked on at Planet Hollywood Resort & Casino?,Britney: Piece of Me,general,  2013.
424,Britney Spears,How many Grammy Awards has Britney Spears won?,One,general,Two
425,Bruce Lee,Name a film directed and written by Bruce Lee.,The Way of the Dragon,general,  5  
426,Bruce Lee,Where was Bruce Lee born?,San Francisco,general,  11  3
427,Bruce Lee,What martial arts philosophy did Bruce Lee found?,Jeet Kune Do,general,  1.
428,Bruce Lee,When was Bruce Lee born?,"November 27, 1940",general,   1  1  1
429,Bruce Lee,What was Bruce Lee's birth name?,Lee Jun-fan,general,Bruce  Lee  was  2  feet  11  1  2  1  2
430,Charles Manson,What was Charles Manson's original surname?,Maddox,general,M  1
431,Charles Manson,When did Charles Manson die?,"November 19, 2017",general,November                                                 
432,Charles Manson,In which state was the Manson Family based?,California,general,California
433,Charles Manson,When was Charles Manson born?,"November 12, 1934",general,   11    193  
434,Charles Manson,Which cult did Charles Manson lead?,The Manson Family,general,The  5 to 15 members of  the  Manson  5
435,Clint Eastwood,When was Clint Eastwood born?,"May 31, 1930",general,  193  0
436,Clint Eastwood,What role did Clint Eastwood play in the Dirty Harry films?,Harry Callahan,general,He played  1st  and  2nd  Lieutenant
437,Clint Eastwood,What is the name of Clint Eastwood's production company?,Malpaso Productions,general,  1  Mal 2
438,Clint Eastwood,How many Academy Awards has Clint Eastwood won?,four,general,4
439,Clint Eastwood,What trilogy is Clint Eastwood famous for in the mid-1960s?,Dollars Trilogy,general,The 1960s Spaghetti sub-division
440,David Bowie,What was Bowie's first top-five entry on the UK Singles Chart?,"""Space Oddity""",general,  1
441,David Bowie,What alter ego did Bowie create during the glam rock era?,Ziggy Stardust,general,  1
442,David Bowie,In which cult film did Bowie star in 1976?,The Man Who Fell to Earth,general,  40th Anniversary Celebration of The Rocky Horror 
443,David Bowie,What is David Bowie's real name?,David Robert Jones,general,David  Robert   J  H   Jones
444,David Bowie,How is David Bowie regarded in the music industry?,As one of the most influential musicians of the 20th century,general,David Bowie is widely  regarded  as  a  16  1  1
445,Demi Lovato,What is the name of Demi Lovato's third studio album?,Unbroken,general,  
446,Demi Lovato,What genre was Demi Lovato's debut album 'Don't Forget'?,Pop rock,general,Tin  pop
447,Demi Lovato,Which record label did Demi Lovato sign with after Camp Rock?,Hollywood Records,general,  1.
448,Demi Lovato,When was Demi Lovato born?,"August 20, 1992",general,  199   2   8 
449,Demi Lovato,What is Demi Lovato's full name?,Demetria Devonne Lovato,general,D  emi  ert  iz Lov  1
450,Elsa Triolet,Where was Colette born?,"Saint-Sauveur-en-Puisaye in the department of Yonne, Burgundy",domain,"  28 January 1864, at  2,  2 Place   2 Place  2"
451,Elsa Triolet,When was Colette born?,28 January 1873,domain,  28 January 1860
452,Elsa Triolet,What was the title of Simone de Beauvoir's most famous work?,The Second Sex,domain,  1 
453,Elsa Triolet,What was the name of the essay in which Simone de Beauvoir discussed existentialist ethics?,Pyrrhus et Cinéas,domain,  2
454,Elsa Triolet,What was the name of the movement that Simone de Beauvoir became involved with in the 1970s?,The French women's liberation movement,domain,The    1960s women's  liberation  1
455,Elsa Triolet,What was the name of the manifesto that Simone de Beauvoir signed in 1971?,The Manifesto of the 343,domain,  1.
456,Elsa Triolet,When did Colette become a member of the Académie Goncourt?,1945,domain,Colette was a   2nd  member
457,Elsa Triolet,What was the name of the book that Simone de Beauvoir wrote about her relationship with her mother?,A Very Easy Death,domain,  4 4
458,Elsa Triolet,What was the name of the book that Simone de Beauvoir wrote about her life with Jean-Paul Sartre?,La Cérémonie des adieux,domain,  1  2  3  4  5  6  7  8  9   1  2  3  4  5  6  7 
459,Elsa Triolet,What was the name of Colette's third husband?,Maurice Goudeket,domain,  3
460,Elsa Triolet,What was the name of the concept that Simone de Beauvoir argued was the fundamental source of women's oppression?,The historical and social construction of femininity,domain,"  1. The ""other""  2  1. The biological "
461,Elsa Triolet,What was the honor bestowed upon Colette after her death?,A state funeral,domain,A  2  memorial at  2 Place  2 Co 
462,Elsa Triolet,What was the title of Colette's article published in 1942?,Ma Bourgogne Pauvre,domain,I oub iles mon  cœur
463,Elsa Triolet,How many articles did Colette publish over the course of her writing career?,Over 1200,domain,Over        100
464,Elsa Triolet,Who played Colette in the 1991 film Becoming Colette?,Mathilda May,domain,Y  1
465,Elsa Triolet,What was the title of the song by Rosanne Cash that paid tribute to Colette?,The Summer I Read Colette,domain,  7  7 
466,Elsa Triolet,When was Simone de Beauvoir born?,9 January 1908,domain,   9    1   9   1   9
467,Elsa Triolet,What was the occupation of Simone de Beauvoir's father?,Lawyer,domain,A  1  1
468,Elsa Triolet,What was the name of the school where Simone de Beauvoir studied philosophy?,Sorbonne,domain,  1  3
469,Elsa Triolet,What was the name of the concept that Simone de Beauvoir introduced in her work 'The Second Sex'?,The sex-gender distinction,domain,  1. The sex  2. The race  3. The sex  4. The sex
470,Elsa Triolet,What was the name of Simone de Beauvoir's first novel?,She Came to Stay,domain,   7 
471,Elsa Triolet,What was the name of the literary prize that Simone de Beauvoir won in 1954?,Prix Goncourt,domain,The 1954  1st  Prix  1er  Mai
472,Elsa Triolet,What was the name of Colette's most famous work?,Gigi,domain,  1920.
473,Elsa Triolet,What was the title of Colette's first four novels?,The Claudine stories,domain,The    V   1 novels
474,Elsa Triolet,What was the pen name used by Colette's first husband?,Willy,domain,  S  1
475,Elsa Triolet,What was the name of Colette's first husband?,Henry Gauthier-Villars,domain,  1941
476,Elsa Triolet,Who was Colette's father?,Captain Jules-Joseph Colette,domain,  5th 3
477,Elsa Triolet,When was Françoise Sagan born?,21 June 1935,domain,  6                                               
478,Elsa Triolet,What was the name of the square in Paris that is named after Simone de Beauvoir and Jean-Paul Sartre?,Place Jean-Paul-Sartre-et-Simone-de-Beauvoir,domain,  1   3   5   7   9   10    11   13   15   16    18    20
479,Elsa Triolet,What was Colette's mother's nickname?,Sido,domain,  1 July  1874
480,Elsa Triolet,How old was Colette when she married Maurice Goudeket?,52,domain,Fifty-three
481,Elsa Triolet,What is the title of the work by Lewis Carroll that Louis Aragon translated into French?,The Hunting of the Snark,entity,  The  4   1   1  poem
482,Elsa Triolet,What was the name of the psychoanalyst who praised Marguerite Duras' novel Le Ravissement de Lol V. Stein?,Jacques Lacan,domain,Not specified.
483,Elsa Triolet,Who helped Marguerite Duras through her health difficulties in the 1980s?,Yann Andréa,domain,  1. Simone  2. Y  3. 
484,Elsa Triolet,When did Marguerite Duras die?,3 March 1996,domain,3   1   199  6  3                                   
485,Elsa Triolet,What was the name of the book in which Marguerite Duras detailed her interactions and companionship with Yann Andréa?,Yann Andréa Steiner,domain,L  1er  1er
486,Elsa Triolet,Is Saint-Arnoult-en-Yvelines in the northern or southern part of France?,North-central,entity,The northern part.
487,Elsa Triolet,During which years was Lilya Brik particularly connected to the Russian avant-garde?,Between 1914 and 1930,entity,Lilya Brik was particularly connected to the Russian  avant  1920s
488,Elsa Triolet,What was the name of Marguerite Duras' son?,Jean Mascolo,domain,  5 July  194 1
489,Elsa Triolet,What was the name of Marguerite Duras' mother?,Marie (née Legrand),domain,  7 July 1914
490,Elsa Triolet,In which region of France is Saint-Arnoult-en-Yvelines found?,Île-de-France,entity,I  1
491,Elsa Triolet,In which department of France is Saint-Arnoult-en-Yvelines?,Yvelines,entity,Y  Iverdon.
492,Elsa Triolet,What is the genre of the film 'Roses à crédit'?,Drama,entity,"Drama, Black."
493,Elsa Triolet,What literary movement was Louis Aragon a leading voice of in France?,The surrealist movement,entity,S 20th-century French literature
494,Elsa Triolet,What political party was Louis Aragon a long-time member of?,The Communist Party,entity,The Communist Party.
495,Elsa Triolet,What was the title of Nathalie Sarraute's first book?,Tropismes,domain,  1.  The  1st of May
496,Elsa Triolet,What was the theme of Colette's novel La Naissance du Jour?,The conventional lives of women and the renunciation of love,domain,The theme was the struggle for workers' rights
497,Elsa Triolet,How did Pablo Neruda describe Lilya Brik?,The muse of Russian avant-garde,entity,"Lilya Brik, the 20th-century Russian  model,  and  20th  20th-century  20th  20th  20th  20th  20th  20th"
498,Elsa Triolet,Who was Marguerite Duras' husband when he was deported to Buchenwald in 1944?,Robert Antelme,domain,M  ilit 
499,Elsa Triolet,What was the name of the literary movement with which Marguerite Duras was associated?,Nouveau roman French literary movement,domain,N  1
500,Elsa Triolet,When was Nathalie Sarraute's first book published?,1939,domain,   1  192 1
501,Elsa Triolet,What was the title of Nathalie Sarraute's novel that was applauded by Jean-Paul Sartre?,Portrait of a Man Unknown,domain,  1.
502,Elsa Triolet,What term did Jean-Paul Sartre use to describe Nathalie Sarraute's novel?,Anti-novel,domain,  1  2
503,Elsa Triolet,What literary movement was Nathalie Sarraute associated with?,Nouveau roman,domain,The  O  uly
504,Elsa Triolet,Who were some of the other notable figures associated with the nouveau roman movement?,"Alain Robbe-Grillet, Claude Simon, Marguerite Duras, and Michel Butor",domain,"Al  1er,  2 2"
505,Elsa Triolet,What award did Nathalie Sarraute win in 1963?,Prix international de littérature,domain,The     1st  1st  Prix  20th-  century literature
506,Elsa Triolet,What was the name of the book in which Marguerite Duras described her youthful affair with a Chinese-Vietnamese man?,L'Amant (The Lover),domain,"  7  (in French, also known as  L'  Am   5"
507,Elsa Triolet,What was the title of the novel that won Nathalie Sarraute the Prix international de littérature?,The Golden Fruits,domain,T  ous
508,Elsa Triolet,When was Marguerite Duras born?,4 April 1914,domain,    4                                             
509,Elsa Triolet,Where was Marguerite Duras born?,"Gia Định, Cochinchina, French Indochina (now Vietnam)",domain,  27 March     190   1  September     198   1  1 
510,Elsa Triolet,What were the professions of Marguerite Duras' parents?,Teachers,domain,Catholic  2
511,Elsa Triolet,In which country is Saint-Arnoult-en-Yvelines located?,France,entity,In France.
512,Elsa Triolet,What was the name of the film for which Marguerite Duras earned a nomination for Best Original Screenplay at the Academy Awards?,Hiroshima mon amour,domain,   1  1
513,Elsa Triolet,What was the name of Marguerite Duras' first novel?,"Not specified in the text, but she began using the surname Duras in 1943",domain,  194  
514,Elsa Triolet,How many languages have Nathalie Sarraute's works been translated into?,More than 30 languages,domain,More than       30
515,Elsa Triolet,When was Louis Aragon born?,3 October 1897,entity,     3                                            
516,Elsa Triolet,What role did Osip Brik have in the Cheka?,He was a member,entity,I  1
517,Elsa Triolet,When was Osip Brik born?,28 January 1888,entity,2 (  14  1  2
518,Elsa Triolet,When did Colette publish her novel Chéri?,1920,domain,    192 
519,Elsa Triolet,When was Nathalie Sarraute born?,18 July 1900,domain,    17  uly   1879
520,Elsa Triolet,Who was Simone de Beauvoir's partner during her college years?,Jean-Paul Sartre,domain,  1  1
521,Elsa Triolet,Where was Nathalie Sarraute born?,"Ivanovo-Voznesensk (now Ivanovo), 300 km north-east of Moscow",domain,I  2 August 1871
522,Elsa Triolet,What was the name of the journal that Simone de Beauvoir edited?,Les Temps Modernes,domain,  3  journal
523,Elsa Triolet,What is Saint-Arnoult-en-Yvelines?,A commune,entity,"A 2,500-year-old village"
524,Elsa Triolet,What was Nathalie Sarraute's parents' occupation?,"Her mother, Pauline, was a writer, and her father, Ilya Tcherniak, was a chemist",domain,I  do  not  know  the  occupation  of  Nathalie  Sarraute's  parents
525,Elsa Triolet,What was Nathalie Sarraute's ethnic origin?,Jewish,domain,J   ewish
526,Elsa Triolet,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,entity,  1.  2.  3.
527,Elsa Triolet,What other institutions did Nathalie Sarraute study at?,The University of Oxford and Berlin,domain,The  1st   2nd   3rd   4th   5th   6th   7th   8th   9th   10th
528,Elsa Triolet,Which famous poet was Lilya Brik married to?,Osip Brik,entity,V  ictor  Sh  uler
529,Elsa Triolet,Where did Nathalie Sarraute study law and literature?,The Sorbonne,domain,The  1  1er   1   1  1
530,Elsa Triolet,What was Nathalie Sarraute's occupation before becoming a full-time writer?,Lawyer,domain,A   2nd  Lieutenant  in  2nd  (  2nd  Derby  2nd  Derby 
531,Elsa Triolet,Which avant-garde journal did Osip Brik co-found with Vladimir Mayakovsky?,Left Front of Art (LEF),entity,  1.  1.  1
532,Elsa Triolet,When did Nathalie Sarraute pass the French bar exam?,1926-1941,domain,192  5
533,Emma Watson,What is one of the sustainable fashion brands Emma Watson has worked with?,People Tree,general,  3  3
534,Emma Watson,Where was Emma Watson born?,Paris,general,"  1 May 1990,  Kingston,  England"
535,Emma Watson,In which film did Emma Watson portray Meg March?,Little Women,general,A 2019 adaptation of '  Little  Women  '
536,Emma Watson,What campaign did Emma Watson help launch with UN Women?,HeForShe,general,  25  26
537,Emma Watson,What was Emma Watson's first professional acting role?,Hermione Granger in the Harry Potter film series,general,  4 4
538,Franklin D. Roosevelt,Which president did Roosevelt defeat in the 1932 presidential election?,Herbert Hoover,general,The  45th vice  president under  Donald  Trump
539,Franklin D. Roosevelt,What significant economic program did Roosevelt implement to combat the Great Depression?,The New Deal,general,The New  1
540,Franklin D. Roosevelt,What political party did Franklin D. Roosevelt belong to?,Democratic Party,general,The  1st New  1st Party
541,Franklin D. Roosevelt,How many terms did Franklin D. Roosevelt serve as president?,Four,general,4
542,Franklin D. Roosevelt,When was Franklin D. Roosevelt born?,"January 30, 1882",general,"January 30, 1882"
543,George VI,What was the name of George VI's elder brother?,Edward,general,Alfie
544,George VI,What condition did George VI suffer from that required him to seek treatment from a speech therapist?,Stutter,general,  2
545,George VI,Where did George VI die?,Sandringham House,general,"C 4, 9, 10, 11"
546,George VI,When did George VI become the last Emperor of India?,1936,general,  1947.
547,George VI,What was George VI's birth name?,Albert Frederick Arthur George,general,Albert.
548,George W. Bush,Which branch of the military did George W. Bush serve in during his twenties?,Texas Air National Guard,general,The   1st       1st   1st
549,George W. Bush,What significant act did Bush sign related to education?,No Child Left Behind Act,general,The  No  Child  Left   Behind  Act
550,George W. Bush,"What was the main focus of Bush's administration after the September 11, 2001 terrorist attacks?",War on terror,general,Fighting  9/  11 terrorism
551,George W. Bush,When was George W. Bush born?,"July 6, 1946",general,     194   6
552,George W. Bush,What role did George W. Bush serve in the United States from 2001 to 2009?,43rd president,general,President.
553,George Washington,Who was George Washington's father?,Augustine Washington,general,He was a  2nd  Lieutenant and died  2  years  2  weeks  2  days  2  hours  2  minutes  2  seconds  2  times
554,George Washington,In what year was George Washington appointed commander of the Continental Army?,1775,general,1775.
555,George Washington,How many terms did George Washington serve as president of the United States?,Two,general,Two
556,George Washington,What was the name of George Washington's estate?,Mount Vernon,general,M ount  V   ert
557,George Washington,When was George Washington born?,"February 22, 1732",general,   22  2                                           
558,Giovanni Battista Casti,What was the occupation of Pietro Metastasio's father?,Grocer,domain,A  17th  17th  17th
559,Giovanni Battista Casti,When was Giovanni Paisiello born?,9 May 1740,domain,    6 May           175  
560,Giovanni Battista Casti,At what age did Pietro Metastasio translate the Iliad into octave stanzas?,Twelve,domain,Twelve
561,Giovanni Battista Casti,What was the first major work written by Pietro Metastasio?,"Giustino, a Senecan tragedy",domain,  1 June 1731
562,Giovanni Battista Casti,What was the name given to Pietro Metastasio by his patron?,Metastasio,domain,C  (or  Met  for Metastasiano
563,Giovanni Battista Casti,Who adopted Pietro Metastasio and became his patron?,Giovanni Vincenzo Gravina,domain,  1.  A young woman named  V  1
564,Giovanni Battista Casti,Where was Christoph Willibald Gluck raised?,Bohemia,domain,He  was  raised  in  1688  in  2
565,Giovanni Battista Casti,What was the name of Gluck's father?,Alexander Gluck,domain,"Not specified, but he was a 1  1/    4"
566,Giovanni Battista Casti,What was the occupation of Gluck's father?,Forester and hunter,domain,A  1  1  1
567,Giovanni Battista Casti,Where did Gluck study music?,"Milan, under the guidance of Giovanni Battista Sammartini",domain,Ces ousines
568,Giovanni Battista Casti,What instrument did Gluck learn to play?,"Violin, cello, and organ",domain,"The 1, 2, 3 of the opera"
569,Giovanni Battista Casti,Who was Pietro Metastasio's mother?,Francesca Galasti,domain,A  1st  1st class 2nd grade education
570,Giovanni Battista Casti,What was the name of Gluck's first opera?,Artaserse,domain,  0.
571,Giovanni Battista Casti,In what year was Gluck's opera 'Orfeo ed Euridice' first performed?,1762,domain,    176 2  
572,Giovanni Battista Casti,What was the name of the Countess who became Pietro Metastasio's close friend and companion in Vienna?,Countess Althann,domain,I  do  7
573,Giovanni Battista Casti,How many chamber-cantatas did Alessandro Scarlatti compose?,Upwards of five hundred,domain,Over   600
574,Giovanni Battista Casti,What is the style of Alessandro Scarlatti's instrumental music compared to his vocal works?,Curiously antiquated,domain,The instrumental music of Aless  1
575,Giovanni Battista Casti,Who were Alessandro Scarlatti's children who were also composers?,Domenico Scarlatti and Pietro Filippo Scarlatti,domain,  1.  2  3
576,Giovanni Battista Casti,What was the name of the opera that gained Alessandro Scarlatti the support of Queen Christina of Sweden?,Gli equivoci nel sembiante,domain,Gli    e  1
577,Giovanni Battista Casti,What was the stipend offered to Pietro Metastasio for the post of court poet?,"3,000 florins",domain,"1, 1, 500  1  1"
578,Giovanni Battista Casti,What was the post offered to Pietro Metastasio in 1729?,Court poet to the theatre at Vienna,domain,A place in  the    2nd  or  1st  rank
579,Giovanni Battista Casti,Who set Pietro Metastasio's serenata 'Gli orti esperidi' to music?,Nicola Porpora,domain,W.  A  4
580,Giovanni Battista Casti,"What was the occasion for which Pietro Metastasio composed his first musical serenade, Endimione?",The marriage of his patroness Donna Anna Francesca Ravaschieri Pinelli di Sangro,domain,The marriage of  30  25  26
581,Giovanni Battista Casti,What was Alessandro Scarlatti's influence on the musical theater of his time?,"He was a model for the musical theater of his time, as evoked by Händel's Italian works",domain,"Alessandro Scarlatti's influence on the musical theater of his time was significant, as he was one of the first to introduce the  1  2  3  opera  seria  style"
582,Giovanni Battista Casti,Where was Pietro Metastasio born?,Rome,domain,R  ome.
583,Giovanni Battista Casti,What special recognition does the frazione of Torre Alfina in Acquapendente have?,It is one of 'The most beautiful villages of Italy'.,entity,The b  0
584,Giovanni Battista Casti,"When did Montefiascone first appear in historical documents, and what was its relation to the Papacy in the Middle Ages?","Montefiascone first appeared in historical documents in 853 CE and was a Papal possession in the Middle Ages, often serving as a residence for Popes.",entity,Montef  ione first  appeared  in  historical  documents  in   100  3  and  was  a  Pap  ical  ounty  in  the  Middle  4  0
585,Giovanni Battista Casti,What is the origin of the name 'Montefiascone'?,"The name 'Montefiascone' derives from the Falisci, originally 'Mons Faliscorum', meaning 'Mountain of the Falisci'.",entity,The name 'Mont  1orfias  1one' is derived  1 from  1 the  1 E  1  1  1  1  1
586,Giovanni Battista Casti,Which Emperor commissioned Prima la musica e poi le parole?,Emperor Joseph II,entity,Joseph  2.
587,Giovanni Battista Casti,What is the geographical position of Montefiascone in relation to Lake Bolsena?,Montefiascone stands on a hill on the southeast side of Lake Bolsena.,entity,"It is a  2, 200-metre (  7,  221  2"
588,Giovanni Battista Casti,When was Antonio Vivaldi born?,4 March 1678,domain,   3  4    3                                      
589,Giovanni Battista Casti,Where is Montefiascone located?,"Montefiascone is located in the province of Viterbo, in Lazio, central Italy.",entity,"Montef  ione is a  ione town  in  ione,  central  ione."
590,Giovanni Battista Casti,What historical significance does Montefiascone hold in relation to the Etruscan civilization?,"Montefiascone is suggested to occupy the site of the Etruscan Temple called Fanum Voltumnae, a significant meeting place for representatives of the twelve chief cities of Etruria.",entity,"It is an important Etruscan site, and its  5th-century  E  ' 7"
591,Giovanni Battista Casti,When did Acquapendente become part of the Papal States?,In 1449.,entity,Acqu  1
592,Giovanni Battista Casti,What was Antonio Vivaldi's father's profession?,Barber and professional violinist,domain,A 17th-  and  18th-  century  professional  musician
593,Giovanni Battista Casti,What was Alessandro Scarlatti's contribution to the development of the symphony?,Inventor of the Italian overture in three movements,domain,The Italian  3-s 
594,Giovanni Battista Casti,What is Acquapendente known for in terms of local production?,"Vegetables and wine production, and pottery craftsmanship.",entity,Honey.
595,Giovanni Battista Casti,Where was the first performance of Prima la musica e poi le parole held?,Orangery of the Schönbrunn Palace in Vienna,entity,The 177  6th-  6th of  November
596,Giovanni Battista Casti,What notable positions did William Stewart Rose hold during his lifetime?,"Member of Parliament, Surveyor of Green-wax Monies, Clerk of Pleas at the Exchequer, and Reading Clerk to the House of Lords",entity,Poet  Translator  1  2
597,Giovanni Battista Casti,Where was 'La grotta di Trofonio' first performed?,Burgtheater in Vienna,entity,'La  5 grotta di Trofon  to 6  di Tro  7  8
598,Giovanni Battista Casti,When was Prima la musica e poi le parole first performed?,7 February 1786,entity,    178  5
599,Giovanni Battista Casti,What is the significance of the title 'Prima la musica e poi le parole' in relation to another opera?,"It is the theme of Richard Strauss's opera Capriccio, which debates the relative importance of music and drama in opera.",entity,The title 'Prima la  ( 178  is a reference to  (178  by  Antonio  Sal  ieri
600,Giovanni Battista Casti,Who was Gluck's patron in Paris?,Marie Antoinette,domain,  1  2  3  4  5  6  7  8  9   10   11   12   13   14   
601,Giovanni Battista Casti,What was the rumor about the relationship between Pietro Metastasio and Countess Althann?,It was believed they had been privately married,domain,It was  that they  were  secretly  married
602,Giovanni Battista Casti,When was Christoph Willibald Gluck born?,2 July 1714,domain,   1  1  1
603,Giovanni Battista Casti,Who was the patron of Alessandro Scarlatti in Florence?,Ferdinando de' Medici,domain,G.  B  2
604,Giovanni Battista Casti,Who was the Roman prima donna who persuaded Pietro Metastasio to give up the law and devote his talents to the musical drama?,Marianna Bulgarelli,domain,  18th-century Italian singer
605,Giovanni Battista Casti,What was the name of the opera that Gluck composed for the Parisian stage in 1779?,Iphigénie en Tauride,domain,I  3 November 1779
606,Giovanni Battista Casti,When was Pietro Metastasio born?,3 January 1698,domain,    3   1   1                                     
607,Giovanni Battista Casti,When did Pietro Metastasio's creative powers begin to decline?,Around 1745,domain,By 1744
608,Giovanni Battista Casti,When was Alessandro Scarlatti born?,2 May 1660,domain,    2   3   5   6   8   10   12   14   15   16     18   
609,Giovanni Battista Casti,Where was Alessandro Scarlatti born?,Palermo (or Trapani),domain,  16 August 1659
610,Giovanni Battista Casti,Who was Alessandro Scarlatti's teacher in Rome?,Giacomo Carissimi,domain,  1  2
611,Giovanni Battista Casti,What was the influence on Alessandro Scarlatti's early works?,Stradella and Legrenzi,domain,Aless  uto  (also known as Piet 
612,Giovanni Battista Casti,What was Alessandro Scarlatti's role in the viceroy of Naples' court in 1684?,Maestro di cappella,domain,Ma  1
613,Giovanni Battista Casti,What was the relationship between Pietro Metastasio and Marianna Bulgarelli?,She adopted him and took care of his family,domain,"They were patrons, and Piet  erto  Met  4ast  8  i 4io was her teacher, and eventually adopted her as 4er 4ug 4 5"
614,Giovanni Battista Casti,What was William Stewart Rose known for championing in the literary world?,Italian poets and a burlesque style of verse,entity,It  is  not  specified  in  the   1  1  1
615,Giovanni Battista Casti,In what language is the libretto of 'La grotta di Trofonio' written?,Italian,entity,The libretto is in Italian.
616,Giovanni Battista Casti,Who was instrumental in the revival of Antonio Vivaldi's music in the 20th century?,"Fritz Kreisler, Marc Pincherle, and others",domain,  1.  John 1:1
617,Giovanni Battista Casti,What is the meaning of the name 'Acquapendentem'?,Hanging water.,entity,"The name 'Acquap  endentem' is Latin, meaning '  ounded  iver'."
618,Giovanni Battista Casti,Who conducted Gluck's De profundis at his formal commemoration?,Antonio Salieri,domain,Antonio  Salieri
619,Giovanni Battista Casti,How many operas did Antonio Vivaldi compose?,Around 50,domain,    40
620,Giovanni Battista Casti,What was the name of Gluck's musical heir in Paris?,Antonio Salieri,domain,Ant  1
621,Giovanni Battista Casti,What was the name of Antonio Vivaldi's father?,Giovanni Battista Vivaldi,domain,  22
622,Giovanni Battista Casti,At what age did Antonio Vivaldi begin studying to become a priest?,15,domain,    11
623,Giovanni Battista Casti,At what age was Antonio Vivaldi ordained as a priest?,25,domain,    17
624,Giovanni Battista Casti,How did World War II affect Montefiascone?,Montefiascone was damaged by two Allied bombings in May 1944.,entity,Montefias  1
625,Giovanni Battista Casti,What instrument did Antonio Vivaldi play?,Violin,domain,The 18th-century
626,Giovanni Battista Casti,What was the name of Antonio Vivaldi's first opera?,Ottone in villa,domain,  1
627,Giovanni Battista Casti,What was the name of Antonio Vivaldi's most famous work?,The Four Seasons,domain,  4   4  4
628,Giovanni Battista Casti,Where was Antonio Vivaldi born?,"Venice, Republic of Venice",domain,V  1
629,Giovanni Battista Casti,Why did Antonio Vivaldi leave Venice?,To take up a position as a composer in the imperial court in Vienna,domain,I do not  know
630,Giovanni Battista Casti,Where did Antonio Vivaldi die?,Vienna,domain,  4 August 1741
631,Giovanni Battista Casti,What is the name of the catalog used to identify Antonio Vivaldi's compositions?,Ryom-Verzeichnis,domain,  1
632,Hartmann von Aue,What type of songs did Reinmar von Hagenau compose and perform?,Love-songs in Middle High German,domain,G  2
633,Hartmann von Aue,What is the Neue Deutsche Biographie?,It is a biographical reference work.,entity,The Neue  Deutsche  Biographie  (N  3
634,Hartmann von Aue,What is the significance of the sparrow-hawk in the story?,"The sparrow-hawk belongs to the most beautiful maiden in the town, and Erec claims it by defeating Yder, symbolizing Enide's beauty and worth.",entity,The sparrow  hawk signifies the beauty and innocence of Elizabeth  and is compared  to her beauty by the narrator
635,Hartmann von Aue,How does Gregorius discover his true origins?,The abbot reveals a tablet that relates the story of his birth.,entity,Through a discovery in 112 2 ab 1
636,Hartmann von Aue,What is 'Der arme Heinrich' about?,"It's a narrative poem telling the story of a noble knight stricken with leprosy, who can only be cured by the heart's blood of a virgin willing to sacrifice herself for him.",entity,'  Der  3.  6.  8.
637,Hartmann von Aue,What is the name of the square in Bolzano where a statue of Walter von der Vogelweide was unveiled in 1889?,Walther von der Vogelweide-Platz,domain,  1.  1
638,Hartmann von Aue,When was 'Der arme Heinrich' probably written?,In the 1190s.,entity,'G  ert   2nd quarter
639,Hartmann von Aue,Are the articles from the first 26 volumes of Neue Deutsche Biographie available online?,"Yes, they are freely available online.",entity,The first  26 volumes of  Neue   4
640,Hartmann von Aue,When was Iwein likely completed?,Iwein was likely completed around the start of the 13th century.,entity,Iwein was likely completed in    120  3      1   1                        
641,Hartmann von Aue,How does Erec meet Enide?,"Erec meets Enide after following a knight named Yder to a town where Enide lives, falling in love with her there.",entity,Erec meets Enide in a house where she is being forced to work as a  3rd  4th  5th  6th   7  8   .
642,Hartmann von Aue,What must Heinrich do to be cured of his leprosy?,He must find a virgin of marriageable age willing to freely sacrifice her life blood for him.,entity,Heinrich must be 'cured' by Walter  (i.e. he must be killed by Walter)
643,Hartmann von Aue,Who wrote a modernised and colloquial verse translation of 34 songs by Walter von der Vogelweide?,Peter Rühmkorf,domain,W.  D      J 
644,Hartmann von Aue,How many complete manuscripts and fragments of Walter von der Vogelweide's work are preserved?,Over 30,domain,"Around   1,  500"
645,Hartmann von Aue,Who evaluated Walter von der Vogelweide's work as one of the most outstanding and innovative authors of his generation?,Grove Music Online,domain,W.  1
