,title,question,answer,type,gen_answer
345,Benedetto Varchi,What was the name of the book that Giovanni Boccaccio wrote about famous women?,De mulieribus claris,domain,De mulieribus claris
346,Benedetto Varchi,When did Giovanni Boccaccio begin work on The Decameron?,Around 1349,domain,Around 1350
347,Benedetto Varchi,What was the name of the poem that Giovanni Boccaccio wrote to commemorate the death of Petrarch?,Rime,domain,Rime in morte di Petrarca
348,Benedetto Varchi,Where did Giovanni Boccaccio die?,Certaldo,domain,Certaldo
349,Benedetto Varchi,Who was a friend of Francesco Petrarca's father?,Dante Alighieri,domain,"Dante, the future poet"
350,Benedetto Varchi,When was Giovanni Boccaccio born?,16 June 1313,domain,16 June 1313
351,Benedetto Varchi,What are the main subdivisions of Tuscan dialects?,"Northern Tuscan dialects, Southern Tuscan dialects, and Corsican",entity,"The main subdivisions of Tuscan dialects are northern Tuscan dialects, standard Tuscan, and southern Tuscan dialects."
352,Benedetto Varchi,What historical event marked the beginning of Montevarchi?,The town sprang up around 1100 near a fortified Benedictine monastery.,entity,"The foundation of the Certosa di Calci, a monastery"
353,Benedetto Varchi,Who was the first member of the Medici family to gain control over Florence?,Cosimo de' Medici,entity,Giovanni di Bicci de' Medici.
354,Benedetto Varchi,In what year did the pope declare Cosimo the first grand duke of Tuscany?,1569,entity,1815
355,Benedetto Varchi,Who did Lorenzino de' Medici assassinate?,"Alessandro de' Medici, Duke of Florence",entity,"Alessandro de' Medici, Duke of Florence"
356,Benedetto Varchi,Which Italian dialect served as the basis for Standard Italian?,Florentine dialect,entity,The Tuscan dialect served as the basis for Standard Italian.
357,Benedetto Varchi,In which Italian region is Montevarchi located?,Tuscany,entity,Tuscany
358,Benedetto Varchi,When did Ezra Pound begin writing The Cantos?,1915,entity,In 1915
359,Benedetto Varchi,What is the title of the section written at the end of World War II?,The Pisan Cantos,entity,Not specified
360,Benedetto Varchi,How many sections are in The Cantos?,120,entity,The Cantos is divided into 120 sections.
361,Benedetto Varchi,What was Piero Strozzi's relation to the Medici family?,"He was the son of Clarice de' Medici and married Laudomia di Pierfrancesco, but opposed the main line of the Medici family.",entity,"Piero Strozzi was married to a natural daughter of Lorenzo de Medici, and his son also married a natural daughter of Cosimo I de' Medici."
362,Benedetto Varchi,What themes are integral to The Cantos?,"Economics, governance and culture",entity,"Economics, history, and politics"
363,Benedetto Varchi,Name a dialect of Tuscan spoken in the city of Pisa.,Pisano-Livornese,entity,Pisane
364,Benedetto Varchi,What roles did Lorenzino de' Medici serve in?,"Politician, writer, and dramatist",entity,Poet and historian
365,Benedetto Varchi,What industries contributed to Montevarchi's growth during the Medici rule?,Agricultural trade and its wool and silk industries,entity,Textile and banking industries
366,Benedetto Varchi,In which battle did Piero Strozzi suffer a defeat by Imperial-Spanish forces?,The Battle of Serravalle,entity,The Battle of Serravalle
367,Benedetto Varchi,Who was Piero Strozzi's father?,Filippo Strozzi the Younger,entity,Lorenzo di Filippo Strozzi the Younger
368,Benedetto Varchi,What happened to Lorenzino de' Medici in 1548?,He was murdered in retaliation for assassinating his cousin.,entity,He was murdered near Florence
369,Benedetto Varchi,What award did The Pisan Cantos win in 1948?,The first Bollingen Prize,entity,It won the first Bollingen Prize for Poetry
370,Benedetto Varchi,Who was influenced by Giovanni Boccaccio's works?,"Geoffrey Chaucer, Miguel de Cervantes, Lope de Vega",domain,"William Shakespeare, Geoffrey Chaucer, and Miguel de Cervantes were influenced by Giovanni Boccaccio's works."
371,Benedetto Varchi,What was the name of Giovanni Boccaccio's most notable work?,The Decameron,domain,The Decameron
372,Benedetto Varchi,Who became Pope Leo X and retook the city of Florence in 1512?,"Giovanni, Lorenzo's second son",domain,Giovanni de' Medici
373,Benedetto Varchi,What was the cause of Giovanni Boccaccio's death?,"Illnesses, including obesity and congestive heart failure",domain,"The cause of Giovanni Boccaccio's death is unknown, but it is believed that he died of the plague in December 1375."
374,Benedetto Varchi,Who was Francesco Petrarca's lifelong friend and schoolmate?,Guido Sette,domain,"Dante's son Giovanni, but also Giovanni Quetif"
375,Benedetto Varchi,What was the title of Francesco Petrarca's first large-scale work?,Africa,domain,Africa
376,Benedetto Varchi,When did Francesco Petrarca become the second poet laureate since classical antiquity?,8 April 1341,domain,In 1341
377,Benedetto Varchi,What is the name of the collection of Francesco Petrarca's 366 lyric poems?,Rerum vulgarium fragmenta,domain,Canzoniere
378,Benedetto Varchi,Who is believed to be the woman who inspired Francesco Petrarca's love poems?,Laura de Noves,domain,Laura de Noves
379,Benedetto Varchi,When was Francesco Petrarca born?,20 July 1304,domain,20 March 1304
380,Benedetto Varchi,When did Laura de Noves die?,1348,domain,1308
381,Benedetto Varchi,What is the name of the literary movement that emerged in the 16th century and was influenced by Francesco Petrarca's style?,Petrarchism,domain,Petrarchism.
382,Benedetto Varchi,Who are some of the notable writers who were influenced by Francesco Petrarca's style?,"Pietro Bembo, Michelangelo, Vittoria Colonna, Clément Marot, Garcilaso de la Vega, Giovanni della Casa, Thomas Wyatt, Henry Howard, Joachim du Bellay, Edmund Spenser, and Philip Sidney",domain,"Pietro Bembo, Michel de Montaigne, Francis Bacon, Johann Wolfgang von Goethe, William Wordsworth, Samuel Taylor Coleridge, Lord Byron, Robert Browning, and Henry Hallam"
383,Benedetto Varchi,When was Dante Alighieri most likely born?,May 1265,domain,Around 1265
384,Benedetto Varchi,Where was Dante Alighieri born?,"Florence, Republic of Florence",domain,Florence
385,Benedetto Varchi,What was the name of Dante's father?,Alighiero di Bellincione,domain,Alighiero di Bellincione
386,Benedetto Varchi,What was the name of Dante's mother?,"Bella, probably a member of the Abati family",domain,Maria di Bartolomeo di Fra Battista da Chioggia
387,Benedetto Varchi,What did Giovanni Boccaccio study at the University of Naples?,Canon law,domain,Law
388,Benedetto Varchi,Where was Francesco Petrarca born?,"Arezzo, Italy",domain,"Arezzo or Arengario, a village near the town of San Gimignano, in the Republic of Florence"
389,Benedetto Varchi,Who may have tutored Giovanni Boccaccio?,Giovanni Mazzuoli,domain,"Giovanni Regiodi, a poet and notary"
390,Benedetto Varchi,Who was Giovanni Boccaccio's father?,Boccaccino di Chellino,domain,Banco di Chellino
391,Benedetto Varchi,Where was Giovanni Boccaccio born?,Florence or a village near Certaldo,domain,Florence
392,Benedetto Varchi,Where is Giovanni Boccaccio buried?,Certaldo,domain,Certaldo
393,Benedetto Varchi,What was the name of the battle that Dante fought in with the Guelph cavalry?,The Battle of Campaldino,domain,The Battle of Campaldino
394,Benedetto Varchi,What was the name of the artist that portrayed Leon Battista Alberti in his frescoes in the Camera degli Sposi?,Mantegna,domain,Andrea Mantegna
395,Benedetto Varchi,"What was the name of the poem that Dante wrote, which is widely considered one of the most important poems of the Middle Ages?",The Divine Comedy,domain,The Divine Comedy
396,Benedetto Varchi,What was the name of the dialect that Dante chose to write in?,"The Tuscan dialect, specifically the Florentine dialect",domain,Florentine dialect
397,Benedetto Varchi,Who was the woman that Dante claimed to have fallen in love with at first sight?,Beatrice Portinari,domain,Beatrice Portinari
398,Benedetto Varchi,Where did Giovanni Boccaccio grow up?,Florence,domain,Florence
399,Benedetto Varchi,Who was the woman that Dante was promised to marry when he was 12 years old?,Gemma di Manetto Donati,domain,Gemma di Manetto Donati
400,Beyoncé,What group was Beyoncé a part of in the late 1990s?,Destiny's Child,general,Destiny's Child
401,Beyoncé,What nickname is Beyoncé known by?,Queen Bey,general,Queen Bey
402,Beyoncé,When was Beyoncé born?,"September 4, 1981",general,"September 4, 1981"
403,Beyoncé,What is Beyoncé's full name?,Beyoncé Giselle Knowles-Carter,general,Beyoncé Giselle Knowles-Carter
404,Beyoncé,What was the name of Beyoncé's debut album?,Dangerously in Love,general,Dangerously in Love
405,Bill Gates,What is Bill Gates best known for?,Co-founding Microsoft,general,Co-founding Microsoft
406,Bill Gates,Who did Bill Gates co-found Microsoft with?,Paul Allen,general,Paul Allen
407,Bill Gates,What foundation did Bill Gates establish with his then-wife Melinda?,Bill & Melinda Gates Foundation,general,The Bill & Melinda Gates Foundation.
408,Bill Gates,What was the name of the venture Gates formed at 17 with Paul Allen?,Traf-O-Data,general,Microsoft
409,Bill Gates,When was Bill Gates born?,"October 28, 1955",general,"October 28, 1955"
410,Bob Marley,What was Bob Marley's first hit outside Jamaica?,"No Woman, No Cry",general,"No Woman, No Cry"
411,Bob Marley,What was the name of Bob Marley's first band?,The Teenagers,general,The Teenagers
412,Bob Marley,Where was Bob Marley born?,"Nine Mile, Jamaica",general,"Nine Mile, Jamaica"
413,Bob Marley,In what year did Bob Marley die?,1981,general,1981
414,Bob Marley,What was the cause of Bob Marley's death?,Acral lentiginous melanoma,general,Acral gangrene due to a type of skin cancer called acral lentiginous melanoma
415,Brad Pitt,What is Brad Pitt's full name?,William Bradley Pitt,general,William Bradley Pitt
416,Brad Pitt,Which film did Brad Pitt first gain recognition?,Thelma & Louise,general,Thelma & Louise
417,Brad Pitt,How many children does Brad Pitt have with Angelina Jolie?,Six,general,Six
418,Brad Pitt,When was Brad Pitt born?,"December 18, 1963",general,"December 18, 1963"
419,Brad Pitt,For which film did Brad Pitt win his first Academy Award for Best Supporting Actor?,Once Upon a Time in Hollywood,general,Once Upon a Time in Hollywood
420,Britney Spears,When was Britney Spears born?,"December 2, 1981",general,"December 2, 1981"
421,Britney Spears,What are the titles of Britney Spears' first two studio albums?,...Baby One More Time and Oops!... I Did It Again,general,(...Baby One More Time) and Oops!... I Did It Again
422,Britney Spears,What year did Britney Spears sign with Jive Records?,1997,general,1997
423,Britney Spears,What was the name of the concert residency Britney Spears embarked on at Planet Hollywood Resort & Casino?,Britney: Piece of Me,general,Britney: Piece of Me
424,Britney Spears,How many Grammy Awards has Britney Spears won?,One,general,Two
425,Bruce Lee,Name a film directed and written by Bruce Lee.,The Way of the Dragon,general,The Way of the Dragon
426,Bruce Lee,Where was Bruce Lee born?,San Francisco,general,"Chinatown, San Francisco"
427,Bruce Lee,What martial arts philosophy did Bruce Lee found?,Jeet Kune Do,general,Jeet Kune Do
428,Bruce Lee,When was Bruce Lee born?,"November 27, 1940",general,"November 27, 1940"
429,Bruce Lee,What was Bruce Lee's birth name?,Lee Jun-fan,general,Lee Jun-fan
430,Charles Manson,What was Charles Manson's original surname?,Maddox,general,Maddox
431,Charles Manson,When did Charles Manson die?,"November 19, 2017",general,"November 19, 2017"
432,Charles Manson,In which state was the Manson Family based?,California,general,California
433,Charles Manson,When was Charles Manson born?,"November 12, 1934",general,"November 12, 1934"
434,Charles Manson,Which cult did Charles Manson lead?,The Manson Family,general,The Manson Family
435,Clint Eastwood,When was Clint Eastwood born?,"May 31, 1930",general,"May 31, 1930"
436,Clint Eastwood,What role did Clint Eastwood play in the Dirty Harry films?,Harry Callahan,general,"He played the title character, Harry Callahan."
437,Clint Eastwood,What is the name of Clint Eastwood's production company?,Malpaso Productions,general,Malpaso Productions
438,Clint Eastwood,How many Academy Awards has Clint Eastwood won?,four,general,Four
439,Clint Eastwood,What trilogy is Clint Eastwood famous for in the mid-1960s?,Dollars Trilogy,general,Spaghetti Westerns
440,David Bowie,What was Bowie's first top-five entry on the UK Singles Chart?,"""Space Oddity""",general,"""Space Oddity"""
441,David Bowie,What alter ego did Bowie create during the glam rock era?,Ziggy Stardust,general,Ziggy Stardust
442,David Bowie,In which cult film did Bowie star in 1976?,The Man Who Fell to Earth,general,The Man Who Fell to Earth
443,David Bowie,What is David Bowie's real name?,David Robert Jones,general,David Robert Jones
444,David Bowie,How is David Bowie regarded in the music industry?,As one of the most influential musicians of the 20th century,general,As a musical innovator and a influential artist
445,Demi Lovato,What is the name of Demi Lovato's third studio album?,Unbroken,general,Unbroken
446,Demi Lovato,What genre was Demi Lovato's debut album 'Don't Forget'?,Pop rock,general,Pop rock
447,Demi Lovato,Which record label did Demi Lovato sign with after Camp Rock?,Hollywood Records,general,Hollier Talent/Arista Records
448,Demi Lovato,When was Demi Lovato born?,"August 20, 1992",general,"August 20, 1992"
449,Demi Lovato,What is Demi Lovato's full name?,Demetria Devonne Lovato,general,Demi Lovato is Demetria Devonne Lovato.
450,Elsa Triolet,Where was Colette born?,"Saint-Sauveur-en-Puisaye in the department of Yonne, Burgundy",domain,"Near Assonis, in the Nièvre department of south-eastern Burgundy"
451,Elsa Triolet,When was Colette born?,28 January 1873,domain,28 January 1860
452,Elsa Triolet,What was the title of Simone de Beauvoir's most famous work?,The Second Sex,domain,The Second Sex
453,Elsa Triolet,What was the name of the essay in which Simone de Beauvoir discussed existentialist ethics?,Pyrrhus et Cinéas,domain,"The essay is not specified, but she discussed existentialist ethics in her work The Ethics of Ambiguity"
454,Elsa Triolet,What was the name of the movement that Simone de Beauvoir became involved with in the 1970s?,The French women's liberation movement,domain,The French women's liberation movement
455,Elsa Triolet,What was the name of the manifesto that Simone de Beauvoir signed in 1971?,The Manifesto of the 343,domain,Manifesto of the 343
456,Elsa Triolet,When did Colette become a member of the Académie Goncourt?,1945,domain,1945
457,Elsa Triolet,What was the name of the book that Simone de Beauvoir wrote about her relationship with her mother?,A Very Easy Death,domain,A Persecuted Jew
458,Elsa Triolet,What was the name of the book that Simone de Beauvoir wrote about her life with Jean-Paul Sartre?,La Cérémonie des adieux,domain,A Disturbance of Methinks
459,Elsa Triolet,What was the name of Colette's third husband?,Maurice Goudeket,domain,Maurice Goudeket
460,Elsa Triolet,What was the name of the concept that Simone de Beauvoir argued was the fundamental source of women's oppression?,The historical and social construction of femininity,domain,The 'other'
461,Elsa Triolet,What was the honor bestowed upon Colette after her death?,A state funeral,domain,She was named a Grande Dame de la Littérature by the Académie Goncourt.
462,Elsa Triolet,What was the title of Colette's article published in 1942?,Ma Bourgogne Pauvre,domain,Not specified
463,Elsa Triolet,How many articles did Colette publish over the course of her writing career?,Over 1200,domain,262
464,Elsa Triolet,Who played Colette in the 1991 film Becoming Colette?,Mathilda May,domain,Mathilda May
465,Elsa Triolet,What was the title of the song by Rosanne Cash that paid tribute to Colette?,The Summer I Read Colette,domain,Colette
466,Elsa Triolet,When was Simone de Beauvoir born?,9 January 1908,domain,9 September 1908
467,Elsa Triolet,What was the occupation of Simone de Beauvoir's father?,Lawyer,domain,He was a lawyer
468,Elsa Triolet,What was the name of the school where Simone de Beauvoir studied philosophy?,Sorbonne,domain,Sorbonne
469,Elsa Triolet,What was the name of the concept that Simone de Beauvoir introduced in her work 'The Second Sex'?,The sex-gender distinction,domain,The sex-gender distinction
470,Elsa Triolet,What was the name of Simone de Beauvoir's first novel?,She Came to Stay,domain,She Came to Stay
471,Elsa Triolet,What was the name of the literary prize that Simone de Beauvoir won in 1954?,Prix Goncourt,domain,The Prix Goncourt
472,Elsa Triolet,What was the name of Colette's most famous work?,Gigi,domain,Gigi
473,Elsa Triolet,What was the title of Colette's first four novels?,The Claudine stories,domain,The Claudine novels
474,Elsa Triolet,What was the pen name used by Colette's first husband?,Willy,domain,Willy
475,Elsa Triolet,What was the name of Colette's first husband?,Henry Gauthier-Villars,domain,Henry Gauthier-Villars
476,Elsa Triolet,Who was Colette's father?,Captain Jules-Joseph Colette,domain,"Claude Sinet, a soldier"
477,Elsa Triolet,When was Françoise Sagan born?,21 June 1935,domain,"June 21, 1935"
478,Elsa Triolet,What was the name of the square in Paris that is named after Simone de Beauvoir and Jean-Paul Sartre?,Place Jean-Paul-Sartre-et-Simone-de-Beauvoir,domain,Place Jean-Paul-Sartre et Simone-de-Beauvoir
479,Elsa Triolet,What was Colette's mother's nickname?,Sido,domain,Toto
480,Elsa Triolet,How old was Colette when she married Maurice Goudeket?,52,domain,51
481,Elsa Triolet,What is the title of the work by Lewis Carroll that Louis Aragon translated into French?,The Hunting of the Snark,entity,Pillow Problems
482,Elsa Triolet,What was the name of the psychoanalyst who praised Marguerite Duras' novel Le Ravissement de Lol V. Stein?,Jacques Lacan,domain,Jean Delay
483,Elsa Triolet,Who helped Marguerite Duras through her health difficulties in the 1980s?,Yann Andréa,domain,"Yann Andréa, Marguerite Duras' son"
484,Elsa Triolet,When did Marguerite Duras die?,3 March 1996,domain,3 March 1996
485,Elsa Triolet,What was the name of the book in which Marguerite Duras detailed her interactions and companionship with Yann Andréa?,Yann Andréa Steiner,domain,L'Amant (The Lover)
486,Elsa Triolet,Is Saint-Arnoult-en-Yvelines in the northern or southern part of France?,North-central,entity,Saint-Arnoult-en-Yvelines is in the northern part of France.
487,Elsa Triolet,During which years was Lilya Brik particularly connected to the Russian avant-garde?,Between 1914 and 1930,entity,1910s to 1920s
488,Elsa Triolet,What was the name of Marguerite Duras' son?,Jean Mascolo,domain,Jalbert Duras
489,Elsa Triolet,What was the name of Marguerite Duras' mother?,Marie (née Legrand),domain,Marie (née Legérec)
490,Elsa Triolet,In which region of France is Saint-Arnoult-en-Yvelines found?,Île-de-France,entity,Île-de-France
491,Elsa Triolet,In which department of France is Saint-Arnoult-en-Yvelines?,Yvelines,entity,Yvelines.
492,Elsa Triolet,What is the genre of the film 'Roses à crédit'?,Drama,entity,Drama
493,Elsa Triolet,What literary movement was Louis Aragon a leading voice of in France?,The surrealist movement,entity,The Surrealist movement
494,Elsa Triolet,What political party was Louis Aragon a long-time member of?,The Communist Party,entity,Communist Party
495,Elsa Triolet,What was the title of Nathalie Sarraute's first book?,Tropismes,domain,Martereau
496,Elsa Triolet,What was the theme of Colette's novel La Naissance du Jour?,The conventional lives of women and the renunciation of love,domain,The struggle for workers' rights
497,Elsa Triolet,How did Pablo Neruda describe Lilya Brik?,The muse of Russian avant-garde,entity,Lilya Brik was a 'red-haired siren'
498,Elsa Triolet,Who was Marguerite Duras' husband when he was deported to Buchenwald in 1944?,Robert Antelme,domain,Robert Antelme
499,Elsa Triolet,What was the name of the literary movement with which Marguerite Duras was associated?,Nouveau roman French literary movement,domain,New Novel movement
500,Elsa Triolet,When was Nathalie Sarraute's first book published?,1939,domain,1929
501,Elsa Triolet,What was the title of Nathalie Sarraute's novel that was applauded by Jean-Paul Sartre?,Portrait of a Man Unknown,domain,Marteau sans maître
502,Elsa Triolet,What term did Jean-Paul Sartre use to describe Nathalie Sarraute's novel?,Anti-novel,domain,anti-novel
503,Elsa Triolet,What literary movement was Nathalie Sarraute associated with?,Nouveau roman,domain,The Absurdist movement
504,Elsa Triolet,Who were some of the other notable figures associated with the nouveau roman movement?,"Alain Robbe-Grillet, Claude Simon, Marguerite Duras, and Michel Butor",domain,"Notable figures associated with the nouveau roman movement include Alain Robbe-Grillet, Claude Simon, Marguerite Duras, and Philippe Sollers."
505,Elsa Triolet,What award did Nathalie Sarraute win in 1963?,Prix international de littérature,domain,The Prix international de littérature
506,Elsa Triolet,What was the name of the book in which Marguerite Duras described her youthful affair with a Chinese-Vietnamese man?,L'Amant (The Lover),domain,L'Amant (The Lover)
507,Elsa Triolet,What was the title of the novel that won Nathalie Sarraute the Prix international de littérature?,The Golden Fruits,domain,"Not specified, but she won the prize in 1957"
508,Elsa Triolet,When was Marguerite Duras born?,4 April 1914,domain,4 March 1914
509,Elsa Triolet,Where was Marguerite Duras born?,"Gia Định, Cochinchina, French Indochina (now Vietnam)",domain,"Gia Định, Cochinchina (now Ho Chi Minh City, Vietnam)"
510,Elsa Triolet,What were the professions of Marguerite Duras' parents?,Teachers,domain,Lawyers
511,Elsa Triolet,In which country is Saint-Arnoult-en-Yvelines located?,France,entity,France.
512,Elsa Triolet,What was the name of the film for which Marguerite Duras earned a nomination for Best Original Screenplay at the Academy Awards?,Hiroshima mon amour,domain,Hiroshima mon amour
513,Elsa Triolet,What was the name of Marguerite Duras' first novel?,"Not specified in the text, but she began using the surname Duras in 1943",domain,"Hiroshim mon amour is not an novel, but her first novel was Le squarron"
514,Elsa Triolet,How many languages have Nathalie Sarraute's works been translated into?,More than 30 languages,domain,Over thirty languages
515,Elsa Triolet,When was Louis Aragon born?,3 October 1897,entity,3 October 1897
516,Elsa Triolet,What role did Osip Brik have in the Cheka?,He was a member,entity,Osip Brik served as a lieutenant colonel in the Cheka
517,Elsa Triolet,When was Osip Brik born?,28 January 1888,entity,26 December 1888
518,Elsa Triolet,When did Colette publish her novel Chéri?,1920,domain,1920
519,Elsa Triolet,When was Nathalie Sarraute born?,18 July 1900,domain,18 July 1900
520,Elsa Triolet,Who was Simone de Beauvoir's partner during her college years?,Jean-Paul Sartre,domain,Jean-Paul Sartre
521,Elsa Triolet,Where was Nathalie Sarraute born?,"Ivanovo-Voznesensk (now Ivanovo), 300 km north-east of Moscow",domain,Russia
522,Elsa Triolet,What was the name of the journal that Simone de Beauvoir edited?,Les Temps Modernes,domain,Les Temps Modernes
523,Elsa Triolet,What is Saint-Arnoult-en-Yvelines?,A commune,entity,A commune in the Yvelines department in the Île-de-France region of north-central France.
524,Elsa Triolet,What was Nathalie Sarraute's parents' occupation?,"Her mother, Pauline, was a writer, and her father, Ilya Tcherniak, was a chemist",domain,Her father was a lawyer and her mother was a writer
525,Elsa Triolet,What was Nathalie Sarraute's ethnic origin?,Jewish,domain,Jewish
526,Elsa Triolet,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,entity,André Breton and Paul Éluard
527,Elsa Triolet,What other institutions did Nathalie Sarraute study at?,The University of Oxford and Berlin,domain,The Sorbonne and the University of Oxford
528,Elsa Triolet,Which famous poet was Lilya Brik married to?,Osip Brik,entity,Osip Brik
529,Elsa Triolet,Where did Nathalie Sarraute study law and literature?,The Sorbonne,domain,"Universities of Oxford and Berlin, and later the Sorbonne in Paris"
530,Elsa Triolet,What was Nathalie Sarraute's occupation before becoming a full-time writer?,Lawyer,domain,A lawyer
531,Elsa Triolet,Which avant-garde journal did Osip Brik co-found with Vladimir Mayakovsky?,Left Front of Art (LEF),entity,Zhivoy Zhurnal
532,Elsa Triolet,When did Nathalie Sarraute pass the French bar exam?,1926-1941,domain,1926
533,Emma Watson,What is one of the sustainable fashion brands Emma Watson has worked with?,People Tree,general,People Tree
534,Emma Watson,Where was Emma Watson born?,Paris,general,"King's College Hospital, London"
535,Emma Watson,In which film did Emma Watson portray Meg March?,Little Women,general,Little Women
536,Emma Watson,What campaign did Emma Watson help launch with UN Women?,HeForShe,general,HeForShe
537,Emma Watson,What was Emma Watson's first professional acting role?,Hermione Granger in the Harry Potter film series,general,Hermione Granger in the Harry Potter film series
538,Franklin D. Roosevelt,Which president did Roosevelt defeat in the 1932 presidential election?,Herbert Hoover,general,Herbert Hoover
539,Franklin D. Roosevelt,What significant economic program did Roosevelt implement to combat the Great Depression?,The New Deal,general,The New Deal
540,Franklin D. Roosevelt,What political party did Franklin D. Roosevelt belong to?,Democratic Party,general,Democratic
541,Franklin D. Roosevelt,How many terms did Franklin D. Roosevelt serve as president?,Four,general,4
542,Franklin D. Roosevelt,When was Franklin D. Roosevelt born?,"January 30, 1882",general,"January 30, 1882"
543,George VI,What was the name of George VI's elder brother?,Edward,general,Edward
544,George VI,What condition did George VI suffer from that required him to seek treatment from a speech therapist?,Stutter,general,Laryngeal cancer precursor: vocal cord nodules
545,George VI,Where did George VI die?,Sandringham House,general,Sandringham House
546,George VI,When did George VI become the last Emperor of India?,1936,general,1947
547,George VI,What was George VI's birth name?,Albert Frederick Arthur George,general,Albert Frederick Arthur George
548,George W. Bush,Which branch of the military did George W. Bush serve in during his twenties?,Texas Air National Guard,general,The United States Air Force
549,George W. Bush,What significant act did Bush sign related to education?,No Child Left Behind Act,general,No specific information is provided about an act related to education.
550,George W. Bush,"What was the main focus of Bush's administration after the September 11, 2001 terrorist attacks?",War on terror,general,The main focus of Bush's administration after the September 11 attacks was the War on Terror.
551,George W. Bush,When was George W. Bush born?,"July 6, 1946",general,"July 6, 1946"
552,George W. Bush,What role did George W. Bush serve in the United States from 2001 to 2009?,43rd president,general,The 43rd president.
553,George Washington,Who was George Washington's father?,Augustine Washington,general,George Washington's father was Augustine Washington.
554,George Washington,In what year was George Washington appointed commander of the Continental Army?,1775,general,1775
555,George Washington,How many terms did George Washington serve as president of the United States?,Two,general,Two
556,George Washington,What was the name of George Washington's estate?,Mount Vernon,general,Mount Vernon
557,George Washington,When was George Washington born?,"February 22, 1732",general,"February 22, 1732"
558,Giovanni Battista Casti,What was the occupation of Pietro Metastasio's father?,Grocer,domain,"He was a Haberzas or Haberkass, a term that may refer to a variety of occupations, including a textile worker or a military equipment supplier"
559,Giovanni Battista Casti,When was Giovanni Paisiello born?,9 May 1740,domain,9 June 1740
560,Giovanni Battista Casti,At what age did Pietro Metastasio translate the Iliad into octave stanzas?,Twelve,domain,Nine
561,Giovanni Battista Casti,What was the first major work written by Pietro Metastasio?,"Giustino, a Senecan tragedy",domain,Giustino
562,Giovanni Battista Casti,What was the name given to Pietro Metastasio by his patron?,Metastasio,domain,"Il Tedesco, the German, due to his German ancestry"
563,Giovanni Battista Casti,Who adopted Pietro Metastasio and became his patron?,Giovanni Vincenzo Gravina,domain,Abbate Marianna Verger
564,Giovanni Battista Casti,Where was Christoph Willibald Gluck raised?,Bohemia,domain,Keenheim
565,Giovanni Battista Casti,What was the name of Gluck's father?,Alexander Gluck,domain,Evangelista Gluck
566,Giovanni Battista Casti,What was the occupation of Gluck's father?,Forester and hunter,domain,Gluck's father was a vintner
567,Giovanni Battista Casti,Where did Gluck study music?,"Milan, under the guidance of Giovanni Battista Sammartini",domain,"Chester, with Carlo Grua, and later in Milan, Bologna, and Venice"
568,Giovanni Battista Casti,What instrument did Gluck learn to play?,"Violin, cello, and organ",domain,The violin
569,Giovanni Battista Casti,Who was Pietro Metastasio's mother?,Francesca Galasti,domain,Abbiglietta Bambini
570,Giovanni Battista Casti,What was the name of Gluck's first opera?,Artaserse,domain,"Esope fond, also known as L'amarte ovunque segue"
571,Giovanni Battista Casti,In what year was Gluck's opera 'Orfeo ed Euridice' first performed?,1762,domain,1762
572,Giovanni Battista Casti,What was the name of the Countess who became Pietro Metastasio's close friend and companion in Vienna?,Countess Althann,domain,Countess Althann
573,Giovanni Battista Casti,How many chamber-cantatas did Alessandro Scarlatti compose?,Upwards of five hundred,domain,More than 100
574,Giovanni Battista Casti,What is the style of Alessandro Scarlatti's instrumental music compared to his vocal works?,Curiously antiquated,domain,It is considered more austere and less ornate
575,Giovanni Battista Casti,Who were Alessandro Scarlatti's children who were also composers?,Domenico Scarlatti and Pietro Filippo Scarlatti,domain,Domenico Scarlatti and Pietro Filippo Scarlatti
576,Giovanni Battista Casti,What was the name of the opera that gained Alessandro Scarlatti the support of Queen Christina of Sweden?,Gli equivoci nel sembiante,domain,Gli equivoci del sembiante
577,Giovanni Battista Casti,What was the stipend offered to Pietro Metastasio for the post of court poet?,"3,000 florins",domain,"A stipend of 4,000 florins"
578,Giovanni Battista Casti,What was the post offered to Pietro Metastasio in 1729?,Court poet to the theatre at Vienna,domain,A poet laureate position
579,Giovanni Battista Casti,Who set Pietro Metastasio's serenata 'Gli orti esperidi' to music?,Nicola Porpora,domain,"Gluck, Antonio Vivaldi, Antonio Bioni, Niccolò Jommelli, Giovanni Paisiello, Domenico Cimarosa, and others."
580,Giovanni Battista Casti,"What was the occasion for which Pietro Metastasio composed his first musical serenade, Endimione?",The marriage of his patroness Donna Anna Francesca Ravaschieri Pinelli di Sangro,domain,"The marriage of his friend and patron, Giovanni Andrea Monstrupf's daughter"
581,Giovanni Battista Casti,What was Alessandro Scarlatti's influence on the musical theater of his time?,"He was a model for the musical theater of his time, as evoked by Händel's Italian works",domain,"Alessandro Scarlatti's influence on the musical theater of his time was significant, and he is considered one of the founders of the opera buffa"
582,Giovanni Battista Casti,Where was Pietro Metastasio born?,Rome,domain,Rome
583,Giovanni Battista Casti,What special recognition does the frazione of Torre Alfina in Acquapendente have?,It is one of 'The most beautiful villages of Italy'.,entity,The frazione of Torre Alfina in Acquapendente has the special recognition of 'the Blue Village'.
