,title,question,answer,type,gen_answer,probs,rouge_l,cos_sim
459,Elsa Triolet,What was the name of Colette's third husband?,Maurice Goudeket,domain,Maurice Goudeket,0.455078125,1.0,0.9999999403953552
460,Elsa Triolet,What was the name of the concept that Simone de Beauvoir argued was the fundamental source of women's oppression?,The historical and social construction of femininity,domain,The 'Other',0.00982666015625,0.5,0.34990230202674866
461,Elsa Triolet,What was the honor bestowed upon Colette after her death?,A state funeral,domain,A state funeral,0.154296875,1.0,0.9999998807907104
462,Elsa Triolet,What was the title of Colette's article published in 1942?,Ma Bourgogne Pauvre,domain,Not specified,7.566995918750763e-10,0.0,0
463,Elsa Triolet,How many articles did Colette publish over the course of her writing career?,Over 1200,domain,Over 91 articles,2.753734588623047e-05,0.3333333333333333,0.28636062145233154
464,Elsa Triolet,Who played Colette in the 1991 film Becoming Colette?,Mathilda May,domain,Mathilda May,0.6171875,1.0,0.9999998807907104
465,Elsa Triolet,What was the title of the song by Rosanne Cash that paid tribute to Colette?,The Summer I Read Colette,domain,The song is titled 'The Summer I Read Colette',3.0547380447387695e-07,0.5555555555555556,0.8178523778915405
466,Elsa Triolet,When was Simone de Beauvoir born?,9 January 1908,domain,9 September 1908,0.0016021728515625,0.6666666666666666,0.8289945125579834
467,Elsa Triolet,What was the occupation of Simone de Beauvoir's father?,Lawyer,domain,He was a lawyer,0.0341796875,0.25,0.845204770565033
468,Elsa Triolet,What was the name of the school where Simone de Beauvoir studied philosophy?,Sorbonne,domain,Sorbonne,0.423828125,1.0,1.0
469,Elsa Triolet,What was the name of the concept that Simone de Beauvoir introduced in her work 'The Second Sex'?,The sex-gender distinction,domain,The sex-gender distinction,0.2080078125,1.0,1.0000001192092896
470,Elsa Triolet,What was the name of Simone de Beauvoir's first novel?,She Came to Stay,domain,She Came to Stay,0.8203125,1.0,0.9999998211860657
471,Elsa Triolet,What was the name of the literary prize that Simone de Beauvoir won in 1954?,Prix Goncourt,domain,The Prix Goncourt,0.0052490234375,0.6666666666666666,0.9745465517044067
472,Elsa Triolet,What was the name of Colette's most famous work?,Gigi,domain,Gigi,0.765625,1.0,1.0
473,Elsa Triolet,What was the title of Colette's first four novels?,The Claudine stories,domain,The Claudine stories,0.5703125,1.0,1.0
474,Elsa Triolet,What was the pen name used by Colette's first husband?,Willy,domain,Willy,0.7265625,1.0,0.9999999403953552
475,Elsa Triolet,What was the name of Colette's first husband?,Henry Gauthier-Villars,domain,Henry Gauthier-Villars,0.87109375,1.0,0.9999998807907104
476,Elsa Triolet,Who was Colette's father?,Captain Jules-Joseph Colette,domain,"Claude Sinet, a musician and a military man",0.00021648406982421875,0.0,0.36210203170776367
477,Elsa Triolet,When was Françoise Sagan born?,21 June 1935,domain,"June 21, 1935",0.0003147125244140625,0.6666666666666666,0.9801180958747864
478,Elsa Triolet,What was the name of the square in Paris that is named after Simone de Beauvoir and Jean-Paul Sartre?,Place Jean-Paul-Sartre-et-Simone-de-Beauvoir,domain,Place Jean-Paul-Sartre et Simone-de-Beauvoir,0.0537109375,1.0,0.9805648326873779
479,Elsa Triolet,What was Colette's mother's nickname?,Sido,domain,Suzanne or 'La Colette',0.06298828125,0.0,0.2500033974647522
480,Elsa Triolet,How old was Colette when she married Maurice Goudeket?,52,domain,54,0.07470703125,0.0,0.8012540340423584
481,Elsa Triolet,What is the title of the work by Lewis Carroll that Louis Aragon translated into French?,The Hunting of the Snark,entity,Pigling Bland and Minims,0.0004730224609375,0.0,0.16642636060714722
482,Elsa Triolet,What was the name of the psychoanalyst who praised Marguerite Duras' novel Le Ravissement de Lol V. Stein?,Jacques Lacan,domain,Not specified,0.0201416015625,0.0,0.10196289420127869
483,Elsa Triolet,Who helped Marguerite Duras through her health difficulties in the 1980s?,Yann Andréa,domain,"Yann Andréa, her son, and Robert Antel",0.359375,0.375,0.6210670471191406
484,Elsa Triolet,When did Marguerite Duras die?,3 March 1996,domain,3 March 1996,0.96484375,1.0,1.0
485,Elsa Triolet,What was the name of the book in which Marguerite Duras detailed her interactions and companionship with Yann Andréa?,Yann Andréa Steiner,domain,The book was called 'L'Amant' (The Lover),0.005950927734375,0.0,0.10898721218109131
486,Elsa Triolet,Is Saint-Arnoult-en-Yvelines in the northern or southern part of France?,North-central,entity,The commune is in the northern part of France.,0.000804901123046875,0.0,0.18378227949142456
487,Elsa Triolet,During which years was Lilya Brik particularly connected to the Russian avant-garde?,Between 1914 and 1930,entity,1910–1930,0.0010986328125,0.5,0.824142336845398
488,Elsa Triolet,What was the name of Marguerite Duras' son?,Jean Mascolo,domain,Jean Mascolo,0.2470703125,1.0,1.0
489,Elsa Triolet,What was the name of Marguerite Duras' mother?,Marie (née Legrand),domain,Marie (née Compan),0.0213623046875,0.75,0.7069581747055054
490,Elsa Triolet,In which region of France is Saint-Arnoult-en-Yvelines found?,Île-de-France,entity,Île-de-France,0.365234375,1.0,1.0
491,Elsa Triolet,In which department of France is Saint-Arnoult-en-Yvelines?,Yvelines,entity,Yvelines.,0.2001953125,1.0,0.973853349685669
492,Elsa Triolet,What is the genre of the film 'Roses à crédit'?,Drama,entity,The genre of the film 'Roses à crédit' is drama.,0.2197265625,0.1,0.5444391965866089
493,Elsa Triolet,What literary movement was Louis Aragon a leading voice of in France?,The surrealist movement,entity,The Surrealist movement,0.2890625,1.0,1.0
494,Elsa Triolet,What political party was Louis Aragon a long-time member of?,The Communist Party,entity,The Communist Party,0.34765625,1.0,1.0
495,Elsa Triolet,What was the title of Nathalie Sarraute's first book?,Tropismes,domain,Martyrs of Civilisation,0.000804901123046875,0.0,0.1650649458169937
496,Elsa Triolet,What was the theme of Colette's novel La Naissance du Jour?,The conventional lives of women and the renunciation of love,domain,The struggle between individualism and the social order,4.192202140984591e-13,0.375,0.4129028022289276
497,Elsa Triolet,How did Pablo Neruda describe Lilya Brik?,The muse of Russian avant-garde,entity,Lilya Brik was described by Pablo Neruda as 'a woman of unbreakable strength',4.839897155761719e-05,0.07692307692307693,0.2503219246864319
498,Elsa Triolet,Who was Marguerite Duras' husband when he was deported to Buchenwald in 1944?,Robert Antelme,domain,Robert Antelme,0.9140625,1.0,1.0
499,Elsa Triolet,What was the name of the literary movement with which Marguerite Duras was associated?,Nouveau roman French literary movement,domain,The Nouveau roman,9.74978320300579e-10,0.6666666666666666,0.7147071361541748
500,Elsa Triolet,When was Nathalie Sarraute's first book published?,1939,domain,Portret de Dorian Gray (Portrait of Dorian Gray),0.01519775390625,0.0,0.08696374297142029
501,Elsa Triolet,What was the title of Nathalie Sarraute's novel that was applauded by Jean-Paul Sartre?,Portrait of a Man Unknown,domain,Childhood in Bielorrusia,7.338821887969971e-07,0.0,0.009301044046878815
502,Elsa Triolet,What term did Jean-Paul Sartre use to describe Nathalie Sarraute's novel?,Anti-novel,domain,anti-novel,0.455078125,1.0,1.0
503,Elsa Triolet,What literary movement was Nathalie Sarraute associated with?,Nouveau roman,domain,The Absurdist and Surrealist movements,0.0003566741943359375,0.0,0.16699740290641785
504,Elsa Triolet,Who were some of the other notable figures associated with the nouveau roman movement?,"Alain Robbe-Grillet, Claude Simon, Marguerite Duras, and Michel Butor",domain,"Marguerite Duras, Claude Simon, and Alain Robbe-Grillet",0.01385498046875,0.375,0.9352891445159912
505,Elsa Triolet,What award did Nathalie Sarraute win in 1963?,Prix international de littérature,domain,The Prix international de littérature or the Grand Prix national des Lettres,0.0089111328125,0.38461538461538464,0.8451805710792542
506,Elsa Triolet,What was the name of the book in which Marguerite Duras described her youthful affair with a Chinese-Vietnamese man?,L'Amant (The Lover),domain,L'Amant (The Lover),0.93359375,1.0,0.9999998807907104
507,Elsa Triolet,What was the title of the novel that won Nathalie Sarraute the Prix international de littérature?,The Golden Fruits,domain,The title is not specified in the text.,1.2069940567016602e-06,0.125,0.07028079777956009
508,Elsa Triolet,When was Marguerite Duras born?,4 April 1914,domain,Marguerite Duras was born on 4 April 1914.,0.043212890625,0.375,0.3650542199611664
509,Elsa Triolet,Where was Marguerite Duras born?,"Gia Định, Cochinchina, French Indochina (now Vietnam)",domain,"Gia Định, Cochinchina (now Ho Chi Minh City, Vietnam)",0.00096893310546875,0.5555555555555556,0.8814231753349304
510,Elsa Triolet,What were the professions of Marguerite Duras' parents?,Teachers,domain,They were both teachers,0.005584716796875,0.25,0.7257461547851562
511,Elsa Triolet,In which country is Saint-Arnoult-en-Yvelines located?,France,entity,France.,0.2197265625,1.0,0.9662504196166992
512,Elsa Triolet,What was the name of the film for which Marguerite Duras earned a nomination for Best Original Screenplay at the Academy Awards?,Hiroshima mon amour,domain,Hiroshima mon amour,0.25390625,1.0,1.0
513,Elsa Triolet,What was the name of Marguerite Duras' first novel?,"Not specified in the text, but she began using the surname Duras in 1943",domain,Un bain de poussière (A Dust Bath),4.3655745685100555e-09,0.0,0.02311393804848194
514,Elsa Triolet,How many languages have Nathalie Sarraute's works been translated into?,More than 30 languages,domain,Over 30 languages,0.11962890625,0.6666666666666666,0.929029643535614
515,Elsa Triolet,When was Louis Aragon born?,3 October 1897,entity,3 October 1897,0.9609375,1.0,1.0
516,Elsa Triolet,What role did Osip Brik have in the Cheka?,He was a member,entity,Osip Brik served as a Cheka officer,0.019775390625,0.14285714285714285,0.29710888862609863
517,Elsa Triolet,When was Osip Brik born?,28 January 1888,entity,1900,0.0023345947265625,0.0,0.5087893009185791
518,Elsa Triolet,When did Colette publish her novel Chéri?,1920,domain,1920,0.5390625,1.0,1.0
519,Elsa Triolet,When was Nathalie Sarraute born?,18 July 1900,domain,17 July 1900,0.5390625,0.6666666666666666,0.971649706363678
520,Elsa Triolet,Who was Simone de Beauvoir's partner during her college years?,Jean-Paul Sartre,domain,Jean-Paul Sartre,0.7578125,1.0,1.000000238418579
521,Elsa Triolet,Where was Nathalie Sarraute born?,"Ivanovo-Voznesensk (now Ivanovo), 300 km north-east of Moscow",domain,"Ipswich, England, to a Russian Jewish family",6.628036499023438e-05,0.0,0.2795398533344269
522,Elsa Triolet,What was the name of the journal that Simone de Beauvoir edited?,Les Temps Modernes,domain,Les Temps Modernes,0.8203125,1.0,1.0000001192092896
523,Elsa Triolet,What is Saint-Arnoult-en-Yvelines?,A commune,entity,A commune in the Yvelines department in the Île-de-France region of north-central France.,0.0283203125,0.125,0.2667553722858429
524,Elsa Triolet,What was Nathalie Sarraute's parents' occupation?,"Her mother, Pauline, was a writer, and her father, Ilya Tcherniak, was a chemist",domain,Her father was a Jewish pharmacist and her mother was a member of the Russian nobility,3.1650415621697903e-10,0.4375,0.5007758140563965
525,Elsa Triolet,What was Nathalie Sarraute's ethnic origin?,Jewish,domain,Jewish,0.6796875,1.0,1.0
526,Elsa Triolet,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,entity,André Breton and Philippe Soupault,0.345703125,1.0,1.0000001192092896
527,Elsa Triolet,What other institutions did Nathalie Sarraute study at?,The University of Oxford and Berlin,domain,The Sorbonne and the University of Oxford,0.07373046875,0.5714285714285714,0.8068203926086426
528,Elsa Triolet,Which famous poet was Lilya Brik married to?,Osip Brik,entity,Osip Brik,0.46875,1.0,1.0
529,Elsa Triolet,Where did Nathalie Sarraute study law and literature?,The Sorbonne,domain,"The University of Oxford, the University of Berlin, and the Sorbonne.",0.041259765625,0.18181818181818182,0.6074842810630798
530,Elsa Triolet,What was Nathalie Sarraute's occupation before becoming a full-time writer?,Lawyer,domain,She was a lawyer,0.275390625,0.25,0.7453540563583374
531,Elsa Triolet,Which avant-garde journal did Osip Brik co-found with Vladimir Mayakovsky?,Left Front of Art (LEF),entity,Vsevolod Vishnevsky also co-founded it,0.09033203125,0.0,0.10833191871643066
532,Elsa Triolet,When did Nathalie Sarraute pass the French bar exam?,1926-1941,domain,1926,1.895427703857422e-05,1.0,0.8441736102104187
533,Emma Watson,What is one of the sustainable fashion brands Emma Watson has worked with?,People Tree,general,People Tree,0.9296875,1.0,0.9999997019767761
534,Emma Watson,Where was Emma Watson born?,Paris,general,"King's College Hospital, London",0.00141143798828125,0.0,0.28879544138908386
535,Emma Watson,In which film did Emma Watson portray Meg March?,Little Women,general,Little Women,0.8203125,1.0,1.0
536,Emma Watson,What campaign did Emma Watson help launch with UN Women?,HeForShe,general,The HeForShe campaign,0.48046875,0.3333333333333333,0.7165302038192749
537,Emma Watson,What was Emma Watson's first professional acting role?,Hermione Granger in the Harry Potter film series,general,Hermione Granger in the Harry Potter film series,0.50390625,1.0,1.0
538,Franklin D. Roosevelt,Which president did Roosevelt defeat in the 1932 presidential election?,Herbert Hoover,general,Herbert Hoover,0.765625,1.0,1.0000001192092896
539,Franklin D. Roosevelt,What significant economic program did Roosevelt implement to combat the Great Depression?,The New Deal,general,The New Deal,0.640625,1.0,1.0
540,Franklin D. Roosevelt,What political party did Franklin D. Roosevelt belong to?,Democratic Party,general,Democratic Party,0.1376953125,1.0,1.0
541,Franklin D. Roosevelt,How many terms did Franklin D. Roosevelt serve as president?,Four,general,Four,0.578125,1.0,0.9999998211860657
542,Franklin D. Roosevelt,When was Franklin D. Roosevelt born?,"January 30, 1882",general,"January 30, 1882",0.93359375,1.0,1.0
543,George VI,What was the name of George VI's elder brother?,Edward,general,Edward,0.3046875,1.0,0.9999999403953552
544,George VI,What condition did George VI suffer from that required him to seek treatment from a speech therapist?,Stutter,general,"Laryngeal cancer, but more specifically, he had a stutter.",0.00058746337890625,0.1111111111111111,0.5406214594841003
545,George VI,Where did George VI die?,Sandringham House,general,Sandringham House,0.3203125,1.0,0.9999999403953552
546,George VI,When did George VI become the last Emperor of India?,1936,general,1947,0.033203125,0.0,0.6830438375473022
547,George VI,What was George VI's birth name?,Albert Frederick Arthur George,general,Albert Frederick Arthur George,0.94921875,1.0,1.0
548,George W. Bush,Which branch of the military did George W. Bush serve in during his twenties?,Texas Air National Guard,general,The United States Air National Guard.,0.0111083984375,0.5,0.8091961145401001
549,George W. Bush,What significant act did Bush sign related to education?,No Child Left Behind Act,general,No specific information is available about an act related to education.,2.4318695068359375e-05,0.18181818181818182,0.2386324405670166
550,George W. Bush,"What was the main focus of Bush's administration after the September 11, 2001 terrorist attacks?",War on terror,general,"The main focus of Bush's administration after the September 11, 2001 terrorist attacks was combating terrorism, particularly in the Middle East.",0.005096435546875,0.045454545454545456,0.3997156023979187
551,George W. Bush,When was George W. Bush born?,"July 6, 1946",general,"July 6, 1946",0.96484375,1.0,0.9999998807907104
552,George W. Bush,What role did George W. Bush serve in the United States from 2001 to 2009?,43rd president,general,The 43rd president.,0.00113677978515625,0.6666666666666666,0.9605025053024292
553,George Washington,Who was George Washington's father?,Augustine Washington,general,George Washington's father was Augustine Washington.,0.1982421875,0.2857142857142857,0.7458646893501282
554,George Washington,In what year was George Washington appointed commander of the Continental Army?,1775,general,1775,0.439453125,1.0,0.9999998807907104
555,George Washington,How many terms did George Washington serve as president of the United States?,Two,general,Two terms,0.54296875,0.5,0.5783010125160217
556,George Washington,What was the name of George Washington's estate?,Mount Vernon,general,Mount Vernon,0.69921875,1.0,0.9999999403953552
557,George Washington,When was George Washington born?,"February 22, 1732",general,"February 22, 1732",0.67578125,1.0,0.9999997615814209
558,Giovanni Battista Casti,What was the occupation of Pietro Metastasio's father?,Grocer,domain,A pharmacist,0.00494384765625,0.0,0.1478474736213684
559,Giovanni Battista Casti,When was Giovanni Paisiello born?,9 May 1740,domain,29 June 1740,1.7762184143066406e-05,0.3333333333333333,0.8730097413063049
560,Giovanni Battista Casti,At what age did Pietro Metastasio translate the Iliad into octave stanzas?,Twelve,domain,Twelve,0.30078125,1.0,1.0
561,Giovanni Battista Casti,What was the first major work written by Pietro Metastasio?,"Giustino, a Senecan tragedy",domain,Giustino e Liceo,8.940696716308594e-06,0.3333333333333333,0.47547170519828796
562,Giovanni Battista Casti,What was the name given to Pietro Metastasio by his patron?,Metastasio,domain,The poet of the German taste,0.02392578125,0.0,0.11174711585044861
563,Giovanni Battista Casti,Who adopted Pietro Metastasio and became his patron?,Giovanni Vincenzo Gravina,domain,"He was adopted by a wealthy Venetian family, the Portenovis, and became their patron",0.06005859375,0.0,0.3576299846172333
564,Giovanni Battista Casti,Where was Christoph Willibald Gluck raised?,Bohemia,domain,He was raised as a Catholic,0.0185546875,0.0,0.11749585717916489
565,Giovanni Battista Casti,What was the name of Gluck's father?,Alexander Gluck,domain,Johann Georg Leopold Gluck,7.009506225585938e-05,0.25,0.7232235670089722
566,Giovanni Battista Casti,What was the occupation of Gluck's father?,Forester and hunter,domain,A Jewish physician,0.0003452301025390625,0.0,0.08920714259147644
567,Giovanni Battista Casti,Where did Gluck study music?,"Milan, under the guidance of Giovanni Battista Sammartini",domain,He studied music at the Conservatorio San Onofrio in Macerata,0.000278472900390625,0.1,0.25299927592277527
568,Giovanni Battista Casti,What instrument did Gluck learn to play?,"Violin, cello, and organ",domain,The violin,5.14984130859375e-05,0.5,0.757998526096344
569,Giovanni Battista Casti,Who was Pietro Metastasio's mother?,Francesca Galasti,domain,A woman named Elisabetta Manfroni,0.0125732421875,0.0,0.514590859413147
570,Giovanni Battista Casti,What was the name of Gluck's first opera?,Artaserse,domain,"Esope, ou Le Jouer et le mal jouer",8.940696716308594e-06,0.0,0.3420756757259369
571,Giovanni Battista Casti,In what year was Gluck's opera 'Orfeo ed Euridice' first performed?,1762,domain,1762,0.359375,1.0,0.9999999403953552
572,Giovanni Battista Casti,What was the name of the Countess who became Pietro Metastasio's close friend and companion in Vienna?,Countess Althann,domain,Not specified,0.2373046875,0.0,0
573,Giovanni Battista Casti,How many chamber-cantatas did Alessandro Scarlatti compose?,Upwards of five hundred,domain,Over 130,1.6540288925170898e-06,0.0,0.41353318095207214
574,Giovanni Battista Casti,What is the style of Alessandro Scarlatti's instrumental music compared to his vocal works?,Curiously antiquated,domain,"The style of his instrumental music is compared to that of the French, rather than the Italian, masters of the time.",1.8533319234848022e-07,0.0,0.15781119465827942
575,Giovanni Battista Casti,Who were Alessandro Scarlatti's children who were also composers?,Domenico Scarlatti and Pietro Filippo Scarlatti,domain,Domenico Scarlatti and Pietro Filippo Scarlatti,0.703125,1.0,1.0
576,Giovanni Battista Casti,What was the name of the opera that gained Alessandro Scarlatti the support of Queen Christina of Sweden?,Gli equivoci nel sembiante,domain,Gli equivoci nel sembiante,0.259765625,1.0,1.0
577,Giovanni Battista Casti,What was the stipend offered to Pietro Metastasio for the post of court poet?,"3,000 florins",domain,"A stipend of 4,000 florins",0.0274658203125,0.3333333333333333,0.7957860827445984
578,Giovanni Battista Casti,What was the post offered to Pietro Metastasio in 1729?,Court poet to the theatre at Vienna,domain,He was offered a post as maestro di cappella in the church of Santa Maria in Vallicella,1.1399388313293457e-06,0.058823529411764705,0.3522108495235443
579,Giovanni Battista Casti,Who set Pietro Metastasio's serenata 'Gli orti esperidi' to music?,Nicola Porpora,domain,Wolfgang Amadeus Mozart,1.2218952178955078e-05,0.0,0.11039136350154877
580,Giovanni Battista Casti,"What was the occasion for which Pietro Metastasio composed his first musical serenade, Endimione?",The marriage of his patroness Donna Anna Francesca Ravaschieri Pinelli di Sangro,domain,"The marriage of his patroness, the Marchesa Gabbriella Antinori",2.2851054382044822e-11,0.5555555555555556,0.6080590486526489
581,Giovanni Battista Casti,What was Alessandro Scarlatti's influence on the musical theater of his time?,"He was a model for the musical theater of his time, as evoked by Händel's Italian works",domain,"Alessandro Scarlatti's influence was significant, and his operas were performed in several European countries, including Italy, France, and Spain",7.386127300057499e-19,0.1,0.4734265208244324
582,Giovanni Battista Casti,Where was Pietro Metastasio born?,Rome,domain,Rome,0.76171875,1.0,1.0
583,Giovanni Battista Casti,What special recognition does the frazione of Torre Alfina in Acquapendente have?,It is one of 'The most beautiful villages of Italy'.,entity,The frazione of Torre Alfina in Acquapendente has the special recognition of a 'borgo' (town).,0.0023956298828125,0.2,0.3295063376426697
584,Giovanni Battista Casti,"When did Montefiascone first appear in historical documents, and what was its relation to the Papacy in the Middle Ages?","Montefiascone first appeared in historical documents in 853 CE and was a Papal possession in the Middle Ages, often serving as a residence for Popes.",entity,"Montefiascone first appeared in historical documents in the 10th century, and its relation to the Papacy in the Middle Ages was that it was a Papal possession.",7.851497230149107e-13,0.48148148148148145,0.7589557766914368
585,Giovanni Battista Casti,What is the origin of the name 'Montefiascone'?,"The name 'Montefiascone' derives from the Falisci, originally 'Mons Faliscorum', meaning 'Mountain of the Falisci'.",entity,The name 'Montefiascone' is derived from the Latin name 'Montefiasconum' and the village was likely named after a local lord named Fiascone.,2.6756374893466273e-14,0.3181818181818182,0.5037767887115479
586,Giovanni Battista Casti,Which Emperor commissioned Prima la musica e poi le parole?,Emperor Joseph II,entity,Joseph II,1.3828277587890625e-05,1.0,0.8651872873306274
587,Giovanni Battista Casti,What is the geographical position of Montefiascone in relation to Lake Bolsena?,Montefiascone stands on a hill on the southeast side of Lake Bolsena.,entity,Montefiascone is situated on a hilltop overlooking Lake Bolsena to the west.,3.314018249511719e-05,0.4166666666666667,0.865031361579895
588,Giovanni Battista Casti,When was Antonio Vivaldi born?,4 March 1678,domain,March 1678,4.839897155761719e-05,1.0,0.9313109517097473
589,Giovanni Battista Casti,Where is Montefiascone located?,"Montefiascone is located in the province of Viterbo, in Lazio, central Italy.",entity,"Montefiascone is a town and comune in the province of Viterbo, in Lazio, central Italy.",0.07568359375,0.7333333333333333,0.9389278292655945
590,Giovanni Battista Casti,What historical significance does Montefiascone hold in relation to the Etruscan civilization?,"Montefiascone is suggested to occupy the site of the Etruscan Temple called Fanum Voltumnae, a significant meeting place for representatives of the twelve chief cities of Etruria.",entity,Montefiascone held a strategic position on the borders of the Etruscan and Faliscan territories.,4.782137916322191e-25,0.35714285714285715,0.5404245853424072
591,Giovanni Battista Casti,When did Acquapendente become part of the Papal States?,In 1449.,entity,Acquapendente became part of the Papal States in 1449.,0.0311279296875,0.2222222222222222,0.45356443524360657
592,Giovanni Battista Casti,What was Antonio Vivaldi's father's profession?,Barber and professional violinist,domain,Antonio Vivaldi's father was a barber surgeon,0.005096435546875,0.125,0.485277384519577
593,Giovanni Battista Casti,What was Alessandro Scarlatti's contribution to the development of the symphony?,Inventor of the Italian overture in three movements,domain,"Alessandro Scarlatti is considered one of the founders of the symphony, and his contributions included the use of three sections (exposition, development, and recapitulation) and the development of a more formal, classical structure.",1.895427703857422e-05,0.09090909090909091,0.4297071099281311
594,Giovanni Battista Casti,What is Acquapendente known for in terms of local production?,"Vegetables and wine production, and pottery craftsmanship.",entity,"Local production of vegetables, fruits, and wine.",1.2514647096395493e-09,0.42857142857142855,0.7009892463684082
595,Giovanni Battista Casti,Where was the first performance of Prima la musica e poi le parole held?,Orangery of the Schönbrunn Palace in Vienna,entity,The Redoutey Theatre in Vienna,3.774403012357652e-11,0.6,0.5925368070602417
596,Giovanni Battista Casti,What notable positions did William Stewart Rose hold during his lifetime?,"Member of Parliament, Surveyor of Green-wax Monies, Clerk of Pleas at the Exchequer, and Reading Clerk to the House of Lords",entity,"He was a major in the 13th Light Dragoons, a lieutenant in the 23rd (Royal Welsh Fusiliers) Regiment of Foot, and a captain in the 5th (Prince of Wales's) Dragoon Guards",3.017554874593445e-21,0.125,0.15503063797950745
597,Giovanni Battista Casti,Where was 'La grotta di Trofonio' first performed?,Burgtheater in Vienna,entity,It was first performed in Milan in 1819.,6.48200511932373e-07,0.125,0.09790237247943878
598,Giovanni Battista Casti,When was Prima la musica e poi le parole first performed?,7 February 1786,entity,1818,0.00128936767578125,0.0,0.5362668037414551
599,Giovanni Battista Casti,What is the significance of the title 'Prima la musica e poi le parole' in relation to another opera?,"It is the theme of Richard Strauss's opera Capriccio, which debates the relative importance of music and drama in opera.",entity,"It is also the title of an opera about the rivalry between Gluck and Piccinni, indicating a similar theme of musical rivalry.",7.386127300057499e-19,0.36363636363636365,0.2935121953487396
600,Giovanni Battista Casti,Who was Gluck's patron in Paris?,Marie Antoinette,domain,"Maria Anna Victoria, Duchess of Orléans",0.0089111328125,0.0,0.6390535831451416
601,Giovanni Battista Casti,What was the rumor about the relationship between Pietro Metastasio and Countess Althann?,It was believed they had been privately married,domain,That they were secretly married,2.726912498474121e-06,0.4,0.7787466049194336
602,Giovanni Battista Casti,When was Christoph Willibald Gluck born?,2 July 1714,domain,"July 2, 1714",0.359375,0.6666666666666666,0.9729614853858948
603,Giovanni Battista Casti,Who was the patron of Alessandro Scarlatti in Florence?,Ferdinando de' Medici,domain,Cosimo III de' Medici,0.00787353515625,0.5,0.6632062196731567
604,Giovanni Battista Casti,Who was the Roman prima donna who persuaded Pietro Metastasio to give up the law and devote his talents to the musical drama?,Marianna Bulgarelli,domain,Francesca Branciforti,4.5299530029296875e-05,0.0,0.5364980697631836
605,Giovanni Battista Casti,What was the name of the opera that Gluck composed for the Parisian stage in 1779?,Iphigénie en Tauride,domain,Iphigénie en Tauride.,0.6171875,1.0,0.984431266784668
606,Giovanni Battista Casti,When was Pietro Metastasio born?,3 January 1698,domain,"March 3, 1698",0.1416015625,0.6666666666666666,0.8987575769424438
607,Giovanni Battista Casti,When did Pietro Metastasio's creative powers begin to decline?,Around 1745,domain,By 1746,0.006317138671875,0.0,0.8616169095039368
608,Giovanni Battista Casti,When was Alessandro Scarlatti born?,2 May 1660,domain,2 February 1660,0.0498046875,0.6666666666666666,0.9033232927322388
609,Giovanni Battista Casti,Where was Alessandro Scarlatti born?,Palermo (or Trapani),domain,Trapani,2.3990869522094727e-06,1.0,0.6380524635314941
610,Giovanni Battista Casti,Who was Alessandro Scarlatti's teacher in Rome?,Giacomo Carissimi,domain,Giovanni Legrenzi,0.013427734375,0.0,0.5284632444381714
611,Giovanni Battista Casti,What was the influence on Alessandro Scarlatti's early works?,Stradella and Legrenzi,domain,Alessandro Scarlatti's early works were influenced by the operas of Pietro Antonio Bonetti and the cantatas of Alessandro Stradella,7.486343383789062e-05,0.05,0.4305512309074402
612,Giovanni Battista Casti,What was Alessandro Scarlatti's role in the viceroy of Naples' court in 1684?,Maestro di cappella,domain,Maestro di cappella,0.482421875,1.0,1.0
613,Giovanni Battista Casti,What was the relationship between Pietro Metastasio and Marianna Bulgarelli?,She adopted him and took care of his family,domain,"They were patrons and friends, with Metastasio writing a cantata in her honor",2.7008354663848877e-07,0.07692307692307693,0.24810442328453064
614,Giovanni Battista Casti,What was William Stewart Rose known for championing in the literary world?,Italian poets and a burlesque style of verse,entity,Italian unification,8.003553375601768e-11,0.5,0.4322049021720886
615,Giovanni Battista Casti,In what language is the libretto of 'La grotta di Trofonio' written?,Italian,entity,Italian,0.3515625,1.0,0.9999998807907104
616,Giovanni Battista Casti,Who was instrumental in the revival of Antonio Vivaldi's music in the 20th century?,"Fritz Kreisler, Marc Pincherle, and others",domain,Walter Mehring,1.2931877790833823e-12,0.0,0.2949938178062439
617,Giovanni Battista Casti,What is the meaning of the name 'Acquapendentem'?,Hanging water.,entity,Overlooking the water,1.3828277587890625e-05,0.3333333333333333,0.46495571732521057
618,Giovanni Battista Casti,Who conducted Gluck's De profundis at his formal commemoration?,Antonio Salieri,domain,Antonio Salieri,0.466796875,1.0,1.0
619,Giovanni Battista Casti,How many operas did Antonio Vivaldi compose?,Around 50,domain,Over 70,0.154296875,0.0,0.6312727928161621
620,Giovanni Battista Casti,What was the name of Gluck's musical heir in Paris?,Antonio Salieri,domain,Antonio Salieri,0.7890625,1.0,1.0
621,Giovanni Battista Casti,What was the name of Antonio Vivaldi's father?,Giovanni Battista Vivaldi,domain,Giovanni Battista Vivaldi,0.6953125,1.0,1.0000001192092896
622,Giovanni Battista Casti,At what age did Antonio Vivaldi begin studying to become a priest?,15,domain,16,0.32421875,0.0,0.8489665985107422
623,Giovanni Battista Casti,At what age was Antonio Vivaldi ordained as a priest?,25,domain,25,0.52734375,1.0,0.9999999403953552
