,title,question,answer,type,gen_answer,probs,rouge_l,cos_sim
502,Elsa Triolet,What term did Jean-Paul Sartre use to describe Nathalie Sarraute's novel?,Anti-novel,domain,Anti-novel,0.4609375,1.0,1.0
503,Elsa Triolet,What literary movement was Nathalie Sarraute associated with?,Nouveau roman,domain,The Oulip movement,0.0002613067626953125,0.0,0.2767351567745209
504,Elsa Triolet,Who were some of the other notable figures associated with the nouveau roman movement?,"Alain Robbe-Grillet, Claude Simon, Marguerite Duras, and Michel Butor",domain,Not specified.,0.0031890869140625,0.0,0.051430925726890564
505,Elsa Triolet,What award did Nathalie Sarraute win in 1963?,Prix international de littérature,domain,The Prix international de littérature,0.0069580078125,0.8333333333333334,0.9855314493179321
506,Elsa Triolet,What was the name of the book in which Marguerite Duras described her youthful affair with a Chinese-Vietnamese man?,L'Amant (The Lover),domain,L'Amant (The Lover),0.7265625,1.0,0.9999998807907104
507,Elsa Triolet,What was the title of the novel that won Nathalie Sarraute the Prix international de littérature?,The Golden Fruits,domain,Not specified,4.4517219066619873e-07,0.0,0.014090459793806076
508,Elsa Triolet,When was Marguerite Duras born?,4 April 1914,domain,4 March 1914,0.0927734375,0.6666666666666666,0.9339601397514343
509,Elsa Triolet,Where was Marguerite Duras born?,"Gia Định, Cochinchina, French Indochina (now Vietnam)",domain,French Indochina,0.000667572021484375,1.0,0.7560095191001892
510,Elsa Triolet,What were the professions of Marguerite Duras' parents?,Teachers,domain,They were colonial administrators,0.00421142578125,0.0,0.28658586740493774
511,Elsa Triolet,In which country is Saint-Arnoult-en-Yvelines located?,France,entity,France,0.41015625,1.0,1.0000001192092896
512,Elsa Triolet,What was the name of the film for which Marguerite Duras earned a nomination for Best Original Screenplay at the Academy Awards?,Hiroshima mon amour,domain,Hiroshima mon amour,0.2353515625,1.0,1.0
513,Elsa Triolet,What was the name of Marguerite Duras' first novel?,"Not specified in the text, but she began using the surname Duras in 1943",domain,"Hiroshima mon amour is not a novel, but a film.",1.7848833522293717e-11,0.2,0.2073536515235901
514,Elsa Triolet,How many languages have Nathalie Sarraute's works been translated into?,More than 30 languages,domain,Over thirty languages,0.05126953125,0.3333333333333333,0.8159281611442566
515,Elsa Triolet,When was Louis Aragon born?,3 October 1897,entity,3 October 1897,0.97265625,1.0,1.0
516,Elsa Triolet,What role did Osip Brik have in the Cheka?,He was a member,entity,I don't know.,0.038818359375,0.0,0.19034600257873535
517,Elsa Triolet,When was Osip Brik born?,28 January 1888,entity,12 January 1888,0.00408935546875,0.6666666666666666,0.9483237862586975
518,Elsa Triolet,When did Colette publish her novel Chéri?,1920,domain,1920,0.7734375,1.0,1.0
519,Elsa Triolet,When was Nathalie Sarraute born?,18 July 1900,domain,1887,0.0693359375,0.0,0.5291937589645386
520,Elsa Triolet,Who was Simone de Beauvoir's partner during her college years?,Jean-Paul Sartre,domain,Jean-Paul Sartre,0.80078125,1.0,1.000000238418579
521,Elsa Triolet,Where was Nathalie Sarraute born?,"Ivanovo-Voznesensk (now Ivanovo), 300 km north-east of Moscow",domain,I don't know,9.5367431640625e-06,0.0,0
522,Elsa Triolet,What was the name of the journal that Simone de Beauvoir edited?,Les Temps Modernes,domain,Les Temps Modernes,0.87890625,1.0,1.0000001192092896
523,Elsa Triolet,What is Saint-Arnoult-en-Yvelines?,A commune,entity,A commune.,0.04833984375,1.0,0.9641224145889282
524,Elsa Triolet,What was Nathalie Sarraute's parents' occupation?,"Her mother, Pauline, was a writer, and her father, Ilya Tcherniak, was a chemist",domain,They were members of the 1st section of the Napoleonic magistracy,5.115907697472721e-12,0.0,0.11745540797710419
525,Elsa Triolet,What was Nathalie Sarraute's ethnic origin?,Jewish,domain,Jewish,0.77734375,1.0,1.0
526,Elsa Triolet,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,entity,André Breton and Paul Éluard,0.007171630859375,0.6,0.7000139951705933
527,Elsa Triolet,What other institutions did Nathalie Sarraute study at?,The University of Oxford and Berlin,domain,The University of Oxford and Berlin,0.173828125,1.0,1.0000001192092896
528,Elsa Triolet,Which famous poet was Lilya Brik married to?,Osip Brik,entity,Osip Brik,0.44140625,1.0,1.0
529,Elsa Triolet,Where did Nathalie Sarraute study law and literature?,The Sorbonne,domain,Moscow and Berlin,0.00738525390625,0.0,0.4299345016479492
530,Elsa Triolet,What was Nathalie Sarraute's occupation before becoming a full-time writer?,Lawyer,domain,She worked as a lawyer,0.1845703125,0.2,0.6779860258102417
531,Elsa Triolet,Which avant-garde journal did Osip Brik co-found with Vladimir Mayakovsky?,Left Front of Art (LEF),entity,Gorlovka and Left Front of Art (LEF),0.11572265625,0.7142857142857143,0.7696325778961182
532,Elsa Triolet,When did Nathalie Sarraute pass the French bar exam?,1926-1941,domain,1926,1.3828277587890625e-05,1.0,0.8441736102104187
533,Emma Watson,What is one of the sustainable fashion brands Emma Watson has worked with?,People Tree,general,People Tree,0.98828125,1.0,0.9999997019767761
534,Emma Watson,Where was Emma Watson born?,Paris,general,"King's College Hospital, London",0.0017547607421875,0.0,0.28879544138908386
535,Emma Watson,In which film did Emma Watson portray Meg March?,Little Women,general,Little Women,0.97265625,1.0,1.0
536,Emma Watson,What campaign did Emma Watson help launch with UN Women?,HeForShe,general,HeForShe,0.96875,1.0,1.0
537,Emma Watson,What was Emma Watson's first professional acting role?,Hermione Granger in the Harry Potter film series,general,Hermione Granger in the Wizarding film series Harry Potter,0.490234375,0.6666666666666666,0.977728545665741
538,Franklin D. Roosevelt,Which president did Roosevelt defeat in the 1932 presidential election?,Herbert Hoover,general,Herbert Hoover,0.91015625,1.0,1.0000001192092896
539,Franklin D. Roosevelt,What significant economic program did Roosevelt implement to combat the Great Depression?,The New Deal,general,The New Deal,0.76953125,1.0,1.0
540,Franklin D. Roosevelt,What political party did Franklin D. Roosevelt belong to?,Democratic Party,general,The Democratic Party,0.125,0.6666666666666666,0.9805728197097778
541,Franklin D. Roosevelt,How many terms did Franklin D. Roosevelt serve as president?,Four,general,Four,0.86328125,1.0,0.9999998211860657
542,Franklin D. Roosevelt,When was Franklin D. Roosevelt born?,"January 30, 1882",general,"January 30, 1882",0.984375,1.0,1.0
543,George VI,What was the name of George VI's elder brother?,Edward,general,Edward,0.7109375,1.0,0.9999999403953552
544,George VI,What condition did George VI suffer from that required him to seek treatment from a speech therapist?,Stutter,general,A stutter,0.2197265625,0.5,0.9474573135375977
545,George VI,Where did George VI die?,Sandringham House,general,Sandringham House,0.59765625,1.0,0.9999999403953552
546,George VI,When did George VI become the last Emperor of India?,1936,general,George VI became the last Emperor of India in 1936.,0.14453125,0.1,0.40629079937934875
547,George VI,What was George VI's birth name?,Albert Frederick Arthur George,general,Albert Frederick Arthur George,0.8046875,1.0,1.0
548,George W. Bush,Which branch of the military did George W. Bush serve in during his twenties?,Texas Air National Guard,general,The United States Air National Guard,0.021728515625,0.5,0.8160833120346069
549,George W. Bush,What significant act did Bush sign related to education?,No Child Left Behind Act,general,No information is provided about that topic.,7.420778274536133e-06,0.14285714285714285,0.0993320420384407
550,George W. Bush,"What was the main focus of Bush's administration after the September 11, 2001 terrorist attacks?",War on terror,general,"The main focus of Bush's administration was fighting terrorism, particularly in Afghanistan and Iraq.",0.0086669921875,0.06666666666666667,0.4449406564235687
551,George W. Bush,When was George W. Bush born?,"July 6, 1946",general,"July 6, 1946",1.0,1.0,0.9999998807907104
552,George W. Bush,What role did George W. Bush serve in the United States from 2001 to 2009?,43rd president,general,43rd,0.06787109375,1.0,0.6306523680686951
553,George Washington,Who was George Washington's father?,Augustine Washington,general,George Washington's father was Augustine Washington,0.4609375,0.2857142857142857,0.7828269004821777
554,George Washington,In what year was George Washington appointed commander of the Continental Army?,1775,general,1775,0.8046875,1.0,0.9999998807907104
555,George Washington,How many terms did George Washington serve as president of the United States?,Two,general,Two,0.83203125,1.0,1.0
556,George Washington,What was the name of George Washington's estate?,Mount Vernon,general,Mount Vernon,0.95703125,1.0,0.9999999403953552
557,George Washington,When was George Washington born?,"February 22, 1732",general,"February 22, 1732",0.7890625,1.0,0.9999997615814209
558,Giovanni Battista Casti,What was the occupation of Pietro Metastasio's father?,Grocer,domain,A tax collector and a poet,0.01470947265625,0.0,0.08257361501455307
559,Giovanni Battista Casti,When was Giovanni Paisiello born?,9 May 1740,domain,"June 9, 1740",2.753734588623047e-05,0.6666666666666666,0.8934763669967651
560,Giovanni Battista Casti,At what age did Pietro Metastasio translate the Iliad into octave stanzas?,Twelve,domain,Ten,0.388671875,0.0,0.7593083381652832
561,Giovanni Battista Casti,What was the first major work written by Pietro Metastasio?,"Giustino, a Senecan tragedy",domain,Giustino,1.2218952178955078e-05,1.0,0.599113941192627
562,Giovanni Battista Casti,What was the name given to Pietro Metastasio by his patron?,Metastasio,domain,The 'primo romano drammatico',0.0023345947265625,0.0,0.24527762830257416
563,Giovanni Battista Casti,Who adopted Pietro Metastasio and became his patron?,Giovanni Vincenzo Gravina,domain,"Antonio Violante, a Neapolitan nobleman",0.00164794921875,0.0,0.4746212363243103
564,Giovanni Battista Casti,Where was Christoph Willibald Gluck raised?,Bohemia,domain,He was raised in Venice,0.005096435546875,0.0,0.24335603415966034
565,Giovanni Battista Casti,What was the name of Gluck's father?,Alexander Gluck,domain,Unknown,4.5299530029296875e-05,0.0,0.21972236037254333
566,Giovanni Battista Casti,What was the occupation of Gluck's father?,Forester and hunter,domain,A Jewish merchant,2.4318695068359375e-05,0.0,0.19931277632713318
567,Giovanni Battista Casti,Where did Gluck study music?,"Milan, under the guidance of Giovanni Battista Sammartini",domain,He studied music at the San Marco convent in Florence,7.486343383789062e-05,0.1,0.3550727963447571
568,Giovanni Battista Casti,What instrument did Gluck learn to play?,"Violin, cello, and organ",domain,The violin,8.754432201385498e-08,0.5,0.757998526096344
569,Giovanni Battista Casti,Who was Pietro Metastasio's mother?,Francesca Galasti,domain,Unknown,0.002716064453125,0.0,0.14891120791435242
570,Giovanni Battista Casti,What was the name of Gluck's first opera?,Artaserse,domain,L'ivre,0.00014019012451171875,0.0,0.2763283848762512
571,Giovanni Battista Casti,In what year was Gluck's opera 'Orfeo ed Euridice' first performed?,1762,domain,1762,0.142578125,1.0,0.9999999403953552
572,Giovanni Battista Casti,What was the name of the Countess who became Pietro Metastasio's close friend and companion in Vienna?,Countess Althann,domain,Not specified,0.1103515625,0.0,0
573,Giovanni Battista Casti,How many chamber-cantatas did Alessandro Scarlatti compose?,Upwards of five hundred,domain,More than 130,8.404254913330078e-06,0.0,0.40021300315856934
574,Giovanni Battista Casti,What is the style of Alessandro Scarlatti's instrumental music compared to his vocal works?,Curiously antiquated,domain,It is less refined,1.0058283805847168e-06,0.0,0.40790218114852905
575,Giovanni Battista Casti,Who were Alessandro Scarlatti's children who were also composers?,Domenico Scarlatti and Pietro Filippo Scarlatti,domain, Pietro Filippo Scarlatti and Giuseppe Scarlatti,0.22265625,0.5,0.9831278920173645
576,Giovanni Battista Casti,What was the name of the opera that gained Alessandro Scarlatti the support of Queen Christina of Sweden?,Gli equivoci nel sembiante,domain,Gli equivoci del sembiante,0.40625,0.75,0.953758716583252
577,Giovanni Battista Casti,What was the stipend offered to Pietro Metastasio for the post of court poet?,"3,000 florins",domain,"The stipend offered to Pietro Metastasio for the post of court poet was 4,000 florins",0.0142822265625,0.125,0.5030426979064941
578,Giovanni Battista Casti,What was the post offered to Pietro Metastasio in 1729?,Court poet to the theatre at Vienna,domain,A place as court poet at Vienna,1.7762184143066406e-05,0.5714285714285714,0.8987468481063843
579,Giovanni Battista Casti,Who set Pietro Metastasio's serenata 'Gli orti esperidi' to music?,Nicola Porpora,domain,Antonio Salieri,4.00543212890625e-05,0.0,0.3746030926704407
580,Giovanni Battista Casti,"What was the occasion for which Pietro Metastasio composed his first musical serenade, Endimione?",The marriage of his patroness Donna Anna Francesca Ravaschieri Pinelli di Sangro,domain,"The marriage of his patroness, the Countess Althann",2.514570951461792e-08,0.625,0.5697510242462158
581,Giovanni Battista Casti,What was Alessandro Scarlatti's influence on the musical theater of his time?,"He was a model for the musical theater of his time, as evoked by Händel's Italian works",domain,"Alessandro Scarlatti was a leading figure in the development of the opera buffa, and his influence on the musical theater of his time was significant.",5.44811591673966e-18,0.32,0.4750162959098816
582,Giovanni Battista Casti,Where was Pietro Metastasio born?,Rome,domain,Rome,0.84375,1.0,1.0
583,Giovanni Battista Casti,What special recognition does the frazione of Torre Alfina in Acquapendente have?,It is one of 'The most beautiful villages of Italy'.,entity,The frazione of Torre Alfina in Acquapendente has the special recognition of a 'borgo'.,0.002471923828125,0.21428571428571427,0.1936999410390854
584,Giovanni Battista Casti,"When did Montefiascone first appear in historical documents, and what was its relation to the Papacy in the Middle Ages?","Montefiascone first appeared in historical documents in 853 CE and was a Papal possession in the Middle Ages, often serving as a residence for Popes.",entity,"Montefiascone first appeared in historical documents in the 10th century, and it was a Papal possession in the Middle Ages.",8.881784197001252e-13,0.8,0.7355667948722839
585,Giovanni Battista Casti,What is the origin of the name 'Montefiascone'?,"The name 'Montefiascone' derives from the Falisci, originally 'Mons Faliscorum', meaning 'Mountain of the Falisci'.",entity,"The name 'Montefiascone' is derived from the name of the Etruscan city, Fesculana, and the Latin word for mountain, 'mons'.",1.6209256159527285e-14,0.4,0.5851013660430908
586,Giovanni Battista Casti,Which Emperor commissioned Prima la musica e poi le parole?,Emperor Joseph II,entity,Joseph II,0.0001583099365234375,1.0,0.8651872873306274
587,Giovanni Battista Casti,What is the geographical position of Montefiascone in relation to Lake Bolsena?,Montefiascone stands on a hill on the southeast side of Lake Bolsena.,entity,Montefiascone is situated on a hilltop promontory on the southwestern shore of Lake Bolsena.,0.00019073486328125,0.5714285714285714,0.8120406866073608
588,Giovanni Battista Casti,When was Antonio Vivaldi born?,4 March 1678,domain,March 1678,8.404254913330078e-06,1.0,0.9313109517097473
589,Giovanni Battista Casti,Where is Montefiascone located?,"Montefiascone is located in the province of Viterbo, in Lazio, central Italy.",entity,"Montefiascone is located on a hilltop in the province of Viterbo, in Lazio, central Italy.",0.047607421875,0.8,0.9449710845947266
590,Giovanni Battista Casti,What historical significance does Montefiascone hold in relation to the Etruscan civilization?,"Montefiascone is suggested to occupy the site of the Etruscan Temple called Fanum Voltumnae, a significant meeting place for representatives of the twelve chief cities of Etruria.",entity,Montefiascone held the last Etruscan stronghold against the Romans.,6.462348535570529e-26,0.4444444444444444,0.5312633514404297
591,Giovanni Battista Casti,When did Acquapendente become part of the Papal States?,In 1449.,entity,Acquapendente became part of the Papal States in 1449.,0.00982666015625,0.2222222222222222,0.45356443524360657
592,Giovanni Battista Casti,What was Antonio Vivaldi's father's profession?,Barber and professional violinist,domain,Barber and professional violinist,0.01043701171875,1.0,0.9999998807907104
593,Giovanni Battista Casti,What was Alessandro Scarlatti's contribution to the development of the symphony?,Inventor of the Italian overture in three movements,domain,Alessandro Scarlatti was an early composer of symphonies concertantes,1.0654330253601074e-06,0.1111111111111111,0.3817288279533386
594,Giovanni Battista Casti,What is Acquapendente known for in terms of local production?,"Vegetables and wine production, and pottery craftsmanship.",entity,"Local production of olive oil, wine, and vegetables",1.2514647096395493e-09,0.25,0.5581129789352417
595,Giovanni Battista Casti,Where was the first performance of Prima la musica e poi le parole held?,Orangery of the Schönbrunn Palace in Vienna,entity,The Redouté Theatre in Vienna,5.502442945726216e-11,0.6,0.584240734577179
596,Giovanni Battista Casti,What notable positions did William Stewart Rose hold during his lifetime?,"Member of Parliament, Surveyor of Green-wax Monies, Clerk of Pleas at the Exchequer, and Reading Clerk to the House of Lords",entity,"Protestant chaplain to the British embassy in Florence, private secretary to Lord William Bentinck, and Member of Parliament (MP) for Rye",8.205631676526035e-21,0.14285714285714285,0.5446773767471313
597,Giovanni Battista Casti,Where was 'La grotta di Trofonio' first performed?,Burgtheater in Vienna,entity,Florence,1.4603137969970703e-06,0.0,0.29840442538261414
598,Giovanni Battista Casti,When was Prima la musica e poi le parole first performed?,7 February 1786,entity,1761,0.0023345947265625,0.0,0.6468024253845215
599,Giovanni Battista Casti,What is the significance of the title 'Prima la musica e poi le parole' in relation to another opera?,"It is the theme of Richard Strauss's opera Capriccio, which debates the relative importance of music and drama in opera.",entity,"It refers to an opera by Giovanni Battista Casti and Antonio Salieri, which also used the same title and had a similar plot.",2.234049398383217e-20,0.21739130434782608,0.5163687467575073
600,Giovanni Battista Casti,Who was Gluck's patron in Paris?,Marie Antoinette,domain,Mariano and the Princesse de Polignac,0.01519775390625,0.0,0.4734204411506653
601,Giovanni Battista Casti,What was the rumor about the relationship between Pietro Metastasio and Countess Althann?,It was believed they had been privately married,domain,That they were secretly married,4.798173904418945e-06,0.4,0.7787466049194336
602,Giovanni Battista Casti,When was Christoph Willibald Gluck born?,2 July 1714,domain,July 1714,0.002716064453125,1.0,0.9107790589332581
603,Giovanni Battista Casti,Who was the patron of Alessandro Scarlatti in Florence?,Ferdinando de' Medici,domain,Cardinal Leopold Antonio de Medici,0.01519775390625,0.4,0.7508653402328491
604,Giovanni Battista Casti,Who was the Roman prima donna who persuaded Pietro Metastasio to give up the law and devote his talents to the musical drama?,Marianna Bulgarelli,domain,"Antonio Galuppi's wife, Faustina Bordoni",0.000148773193359375,0.0,0.4266088008880615
605,Giovanni Battista Casti,What was the name of the opera that Gluck composed for the Parisian stage in 1779?,Iphigénie en Tauride,domain,Iphigénie en Tauride,0.9140625,1.0,1.0
606,Giovanni Battista Casti,When was Pietro Metastasio born?,3 January 1698,domain,"March 3, 1698",0.1630859375,0.6666666666666666,0.8987575769424438
607,Giovanni Battista Casti,When did Pietro Metastasio's creative powers begin to decline?,Around 1745,domain,By 1749,0.0228271484375,0.0,0.7904469966888428
608,Giovanni Battista Casti,When was Alessandro Scarlatti born?,2 May 1660,domain,10 October 1660,7.486343383789062e-05,0.3333333333333333,0.8237277269363403
609,Giovanni Battista Casti,Where was Alessandro Scarlatti born?,Palermo (or Trapani),domain,Trapani,2.384185791015625e-07,1.0,0.6380524635314941
610,Giovanni Battista Casti,Who was Alessandro Scarlatti's teacher in Rome?,Giacomo Carissimi,domain,Giovanni Legrenzi,0.0283203125,0.0,0.5284632444381714
611,Giovanni Battista Casti,What was the influence on Alessandro Scarlatti's early works?,Stradella and Legrenzi,domain,The opera 'Eumelio',0.0004730224609375,0.0,0.3392226994037628
612,Giovanni Battista Casti,What was Alessandro Scarlatti's role in the viceroy of Naples' court in 1684?,Maestro di cappella,domain,Maestro di cappella,0.8046875,1.0,1.0
613,Giovanni Battista Casti,What was the relationship between Pietro Metastasio and Marianna Bulgarelli?,She adopted him and took care of his family,domain,She was his pupil and later his wife,7.729977369308472e-08,0.375,0.4634045660495758
614,Giovanni Battista Casti,What was William Stewart Rose known for championing in the literary world?,Italian poets and a burlesque style of verse,entity,Nationalism in literature,2.0236257114447653e-11,0.0,0.4538666605949402
615,Giovanni Battista Casti,In what language is the libretto of 'La grotta di Trofonio' written?,Italian,entity,Italian,0.3984375,1.0,0.9999998807907104
616,Giovanni Battista Casti,Who was instrumental in the revival of Antonio Vivaldi's music in the 20th century?,"Fritz Kreisler, Marc Pincherle, and others",domain,"The violinist and conductor Antonio Fanna, and the record producer and musicologist Alfredo Casella",3.342393029015511e-11,0.07142857142857142,0.36120158433914185
617,Giovanni Battista Casti,What is the meaning of the name 'Acquapendentem'?,Hanging water.,entity,It is a reference to the water from the spring that was said to be counterbalancing the church,9.424984455108643e-07,0.05555555555555555,0.3365632891654968
618,Giovanni Battista Casti,Who conducted Gluck's De profundis at his formal commemoration?,Antonio Salieri,domain,Antonio Salieri,0.41015625,1.0,1.0
619,Giovanni Battista Casti,How many operas did Antonio Vivaldi compose?,Around 50,domain,Around 70,0.050537109375,0.5,0.6992753148078918
620,Giovanni Battista Casti,What was the name of Gluck's musical heir in Paris?,Antonio Salieri,domain,Antonio Salieri,0.921875,1.0,1.0
621,Giovanni Battista Casti,What was the name of Antonio Vivaldi's father?,Giovanni Battista Vivaldi,domain,Giambattista Giuseppi Vivaldi,0.07958984375,0.3333333333333333,0.792237401008606
622,Giovanni Battista Casti,At what age did Antonio Vivaldi begin studying to become a priest?,15,domain,Eleven,0.025390625,0.0,0.46208980679512024
623,Giovanni Battista Casti,At what age was Antonio Vivaldi ordained as a priest?,25,domain,Twenty-three,0.154296875,0.0,0.5944288969039917
624,Giovanni Battista Casti,How did World War II affect Montefiascone?,Montefiascone was damaged by two Allied bombings in May 1944.,entity,Montefiascone was occupied by German troops during World War II.,1.8533319234848022e-07,0.3,0.5662932991981506
625,Giovanni Battista Casti,What instrument did Antonio Vivaldi play?,Violin,domain,Violin,0.490234375,1.0,1.0
626,Giovanni Battista Casti,What was the name of Antonio Vivaldi's first opera?,Ottone in villa,domain,Ottone in villa,0.89453125,1.0,1.0
627,Giovanni Battista Casti,What was the name of Antonio Vivaldi's most famous work?,The Four Seasons,domain,Gloria in excelsis Deo,0.11376953125,0.0,0.08704018592834473
628,Giovanni Battista Casti,Where was Antonio Vivaldi born?,"Venice, Republic of Venice",domain,Venice,0.01300048828125,1.0,0.9324460029602051
629,Giovanni Battista Casti,Why did Antonio Vivaldi leave Venice?,To take up a position as a composer in the imperial court in Vienna,domain,He was forced to leave due to debt,3.9637088775634766e-06,0.125,0.032585933804512024
630,Giovanni Battista Casti,Where did Antonio Vivaldi die?,Vienna,domain,Vienna,0.87109375,1.0,0.9999998807907104
631,Giovanni Battista Casti,What is the name of the catalog used to identify Antonio Vivaldi's compositions?,Ryom-Verzeichnis,domain,Ryom-Verzeichnis (RV),0.11767578125,0.6666666666666666,0.9265544414520264
632,Hartmann von Aue,What type of songs did Reinmar von Hagenau compose and perform?,Love-songs in Middle High German,domain,Minnesang songs,0.03759765625,0.5,0.4523342549800873
633,Hartmann von Aue,What is the Neue Deutsche Biographie?,It is a biographical reference work.,entity,The Neue Deutsche Biographie (New German Biography) is a biographical reference work.,0.27734375,0.4166666666666667,0.5040313601493835
634,Hartmann von Aue,What is the significance of the sparrow-hawk in the story?,"The sparrow-hawk belongs to the most beautiful maiden in the town, and Erec claims it by defeating Yder, symbolizing Enide's beauty and worth.",entity,The sparrow-hawk symbolizes the loss of nature and the beauty of the natural world.,5.816113682013476e-24,0.4,0.4875361919403076
635,Hartmann von Aue,How does Gregorius discover his true origins?,The abbot reveals a tablet that relates the story of his birth.,entity,Through a discovery made by his chaplain,5.44811591673966e-18,0.2857142857142857,0.4323815107345581
636,Hartmann von Aue,What is 'Der arme Heinrich' about?,"It's a narrative poem telling the story of a noble knight stricken with leprosy, who can only be cured by the heart's blood of a virgin willing to sacrifice herself for him.",entity,'Der arme Heinrich' is about a noble knight who contracts leprosy after killing a white stork that is about to deliver a dove sent by a countess he is in love with.,2.439454888092385e-17,0.1875,0.6186102032661438
637,Hartmann von Aue,What is the name of the square in Bolzano where a statue of Walter von der Vogelweide was unveiled in 1889?,Walther von der Vogelweide-Platz,domain,Piazza Walther,0.2392578125,0.5,0.484280526638031
638,Hartmann von Aue,When was 'Der arme Heinrich' probably written?,In the 1190s.,entity,Probably around 1196-1204,6.973743438720703e-06,0.0,0.7121612429618835
639,Hartmann von Aue,Are the articles from the first 26 volumes of Neue Deutsche Biographie available online?,"Yes, they are freely available online.",entity,"Yes, they are available online.",0.0052490234375,1.0,0.826073169708252
640,Hartmann von Aue,When was Iwein likely completed?,Iwein was likely completed around the start of the 13th century.,entity,Iwein was likely completed around 1190-1191.,3.725290298461914e-06,0.7142857142857143,0.7040688395500183
641,Hartmann von Aue,How does Erec meet Enide?,"Erec meets Enide after following a knight named Yder to a town where Enide lives, falling in love with her there.",entity,Through a series of events orchestrated by God and a knight named Iwein,8.543513119185775e-17,0.23076923076923078,0.2057141661643982
642,Hartmann von Aue,What must Heinrich do to be cured of his leprosy?,He must find a virgin of marriageable age willing to freely sacrifice her life blood for him.,entity,"He must be bled, purged, and treated with medicines, such as mercury and opium",2.355810384551023e-21,0.14285714285714285,0.34991973638534546
643,Hartmann von Aue,Who wrote a modernised and colloquial verse translation of 34 songs by Walter von der Vogelweide?,Peter Rühmkorf,domain,Peter Rühmkorf,0.5859375,1.0,0.9999999403953552
644,Hartmann von Aue,How many complete manuscripts and fragments of Walter von der Vogelweide's work are preserved?,Over 30,domain,Over 30,0.2001953125,1.0,0.9999999403953552
645,Hartmann von Aue,Who evaluated Walter von der Vogelweide's work as one of the most outstanding and innovative authors of his generation?,Grove Music Online,domain,Georg Friedrich Becker,4.00543212890625e-05,0.0,0.1888502836227417
646,Hartmann von Aue,"What is the name of the poem that is considered one of Walter von der Vogelweide's most beautiful lyrics, written after the death of Duke Frederick I?","Not specified, but it is mentioned as one of his most beautiful lyrics",domain,It is not specified.,0.00064849853515625,0.5,0.3689911663532257
647,Hartmann von Aue,What is the name of the garden where Walter von der Vogelweide's tomb is located?,Lusamgärtchen,domain,The Friedhof Engesdorf auf dem Fichtelberg,4.843059286940843e-11,0.0,0.40372586250305176
648,Hartmann von Aue,Where was Walter von der Vogelweide buried?,Würzburg,domain,Walter von der Vogelweide was buried in a Franciscan cloister in Erfurt.,0.00738525390625,0.0,0.34440866112709045
649,Hartmann von Aue,What is the main plot of Erec and Enide?,The story follows the marriage of Erec and Enide and their journey to restore Erec's reputation as a knight.,entity,The story follows Erec and his wife Enide as they face various challenges and ultimately achieve happiness and renown.,0.00021648406982421875,0.3684210526315789,0.7609970569610596
650,Hartmann von Aue,Who publishes the Neue Deutsche Biographie?,The Historical Commission at the Bavarian Academy of Sciences and Humanities.,entity,The Historical Commission at the Bavarian Academy of Sciences & Humanities.,0.00408935546875,1.0,0.9918753504753113
651,Hartmann von Aue,What is the significance of the lion in Iwein's story?,"The lion becomes Iwein's companion after Iwein helps it fight a dragon, symbolizing Iwein's restored honour and heroism.",entity,"Iwein's knightly virtues are compared to a lion, symbolizing his martial prowess and chivalry.",1.485356976305141e-17,0.3333333333333333,0.6037488579750061
652,Hartmann von Aue,What marked the 'golden age' of medieval German literature?,"The period around 1170 to 1230, known for the blossoming of Minnesang, courtly romances, and a new take on the heroic tradition.",entity,The period around 1150 to 1250,9.742432179479496e-29,0.6666666666666666,0.542670488357544
653,Hartmann von Aue,What influenced the early MHG lyric poetry known as Minnesang?,The French and Provençal tradition of courtly love song.,entity,French and Provençal,7.009506225585938e-05,1.0,0.5903027057647705
654,Hartmann von Aue,Who is the author of Erec and Enide?,Chrétien de Troyes,entity,Chrétien de Troyes,0.71484375,1.0,1.000000238418579
655,Hartmann von Aue,How does Heinrich react upon seeing the girl prepared for the sacrifice?,"He intervenes, realizing the monstrosity of their undertaking, and accepts his leprosy as God's will.",entity,Heinrich is horrified upon seeing the girl prepared for the sacrifice.,1.760989975942969e-25,0.09090909090909091,0.32799768447875977
656,Hartmann von Aue,What was the name of the emperor who gave Walter von der Vogelweide a small fief in Franconia?,Frederick II,domain,Otto IV,0.06396484375,0.0,0.4495776295661926
657,Hartmann von Aue,What is the name of the story that features Walter von der Vogelweide as one of the traditional competitors in the tale of the song contest at the Wartburg?,The tale of the song contest at the Wartburg,domain,The story does not specify.,0.0021820068359375,0.2,0.1858636736869812
658,Hartmann von Aue,How does the story of Erec and Enide conclude?,"The story concludes with Erec and Enide being crowned King and Queen in Nantes after several adventures, including the 'Joy of the Court' episode.",entity,"Erec and Enide are crowned King and Queen of Nantes, and they have children.",2.4158453015843406e-12,0.5714285714285714,0.7843375205993652
659,Hartmann von Aue,Who was Walter von der Vogelweide's master and patron in Vienna?,Duke Frederick I of the house of Babenberg and Reinmar von Hagenau,domain,"Duke Frederick II, the most powerful German prince",2.9331204132176936e-11,0.375,0.5822106003761292
