,title,question,answer,type,gen_answer
477,Elsa Triolet,When was Françoise Sagan born?,21 June 1935,domain,"June 21, 1935"
478,Elsa Triolet,What was the name of the square in Paris that is named after Simone de Beauvoir and Jean-Paul Sartre?,Place Jean-Paul-Sartre-et-Simone-de-Beauvoir,domain,Place Jean-Paul-Sartre et Simone de Beauvoir
479,Elsa Triolet,What was Colette's mother's nickname?,Sido,domain,"Toto, Thérèse, or Totoche"
480,Elsa Triolet,How old was Colette when she married Maurice Goudeket?,52,domain,51
481,Elsa Triolet,What is the title of the work by Lewis Carroll that Louis Aragon translated into French?,The Hunting of the Snark,entity,Pillow Problems and The Recitation of 'The Lady of Shalott'
482,Elsa Triolet,What was the name of the psychoanalyst who praised Marguerite Duras' novel Le Ravissement de Lol V. Stein?,Jacques Lacan,domain,Not specified
483,Elsa Triolet,Who helped Marguerite Duras through her health difficulties in the 1980s?,Yann Andréa,domain,"Yann Andréa, her son, and her partner, Yann Andréa"
484,Elsa Triolet,When did Marguerite Duras die?,3 March 1996,domain,3 March 1996
485,Elsa Triolet,What was the name of the book in which Marguerite Duras detailed her interactions and companionship with Yann Andréa?,Yann Andréa Steiner,domain,L'Amant (The Lover)
486,Elsa Triolet,Is Saint-Arnoult-en-Yvelines in the northern or southern part of France?,North-central,entity,It is in the northern part of France.
487,Elsa Triolet,During which years was Lilya Brik particularly connected to the Russian avant-garde?,Between 1914 and 1930,entity,1910-1930
488,Elsa Triolet,What was the name of Marguerite Duras' son?,Jean Mascolo,domain,Jalus Duras
489,Elsa Triolet,What was the name of Marguerite Duras' mother?,Marie (née Legrand),domain,Marie (née Lavergne)
490,Elsa Triolet,In which region of France is Saint-Arnoult-en-Yvelines found?,Île-de-France,entity,Île-de-France.
491,Elsa Triolet,In which department of France is Saint-Arnoult-en-Yvelines?,Yvelines,entity,Yvelines.
492,Elsa Triolet,What is the genre of the film 'Roses à crédit'?,Drama,entity,The genre of the film 'Roses à crédit' is Drama.
493,Elsa Triolet,What literary movement was Louis Aragon a leading voice of in France?,The surrealist movement,entity,The Surrealist movement.
494,Elsa Triolet,What political party was Louis Aragon a long-time member of?,The Communist Party,entity,Communist Party
495,Elsa Triolet,What was the title of Nathalie Sarraute's first book?,Tropismes,domain,Martereau
496,Elsa Triolet,What was the theme of Colette's novel La Naissance du Jour?,The conventional lives of women and the renunciation of love,domain,The theme was the struggle of the working class against the capitalist system.
497,Elsa Triolet,How did Pablo Neruda describe Lilya Brik?,The muse of Russian avant-garde,entity,"Leningrad's Queen of the Night, a nightingale, and a red flame."
498,Elsa Triolet,Who was Marguerite Duras' husband when he was deported to Buchenwald in 1944?,Robert Antelme,domain,Robert Antelme
499,Elsa Triolet,What was the name of the literary movement with which Marguerite Duras was associated?,Nouveau roman French literary movement,domain,New Novel movement
500,Elsa Triolet,When was Nathalie Sarraute's first book published?,1939,domain,1929
501,Elsa Triolet,What was the title of Nathalie Sarraute's novel that was applauded by Jean-Paul Sartre?,Portrait of a Man Unknown,domain,Childhood of a Leader
502,Elsa Triolet,What term did Jean-Paul Sartre use to describe Nathalie Sarraute's novel?,Anti-novel,domain,Anti-novel
503,Elsa Triolet,What literary movement was Nathalie Sarraute associated with?,Nouveau roman,domain,The anti-novel movement
504,Elsa Triolet,Who were some of the other notable figures associated with the nouveau roman movement?,"Alain Robbe-Grillet, Claude Simon, Marguerite Duras, and Michel Butor",domain,"Alain Robbe-Grillet, Claude Simon, Marguerite Duras, and Nathalie Sarraute."
505,Elsa Triolet,What award did Nathalie Sarraute win in 1963?,Prix international de littérature,domain,The Prix international de littérature of the Academy Goncourt
506,Elsa Triolet,What was the name of the book in which Marguerite Duras described her youthful affair with a Chinese-Vietnamese man?,L'Amant (The Lover),domain,L'Amant (The Lover)
507,Elsa Triolet,What was the title of the novel that won Nathalie Sarraute the Prix international de littérature?,The Golden Fruits,domain,"Not specified, but she was awarded the prize in 1957"
508,Elsa Triolet,When was Marguerite Duras born?,4 April 1914,domain,4 March 1914
509,Elsa Triolet,Where was Marguerite Duras born?,"Gia Định, Cochinchina, French Indochina (now Vietnam)",domain,"Gia Định, Cochinchina (now Ho Chi Minh City, Vietnam)"
510,Elsa Triolet,What were the professions of Marguerite Duras' parents?,Teachers,domain,Farmer and notary
511,Elsa Triolet,In which country is Saint-Arnoult-en-Yvelines located?,France,entity,France.
512,Elsa Triolet,What was the name of the film for which Marguerite Duras earned a nomination for Best Original Screenplay at the Academy Awards?,Hiroshima mon amour,domain,Hiroshima mon amour
513,Elsa Triolet,What was the name of Marguerite Duras' first novel?,"Not specified in the text, but she began using the surname Duras in 1943",domain,"Hiroshige, published in 1954."
514,Elsa Triolet,How many languages have Nathalie Sarraute's works been translated into?,More than 30 languages,domain,Over 30 languages
515,Elsa Triolet,When was Louis Aragon born?,3 October 1897,entity,3 October 1897
516,Elsa Triolet,What role did Osip Brik have in the Cheka?,He was a member,entity,"Osip Brik served as an officer in the Cheka, the Bolshevik secret police."
517,Elsa Triolet,When was Osip Brik born?,28 January 1888,entity,23 December 1888
518,Elsa Triolet,When did Colette publish her novel Chéri?,1920,domain,1920
519,Elsa Triolet,When was Nathalie Sarraute born?,18 July 1900,domain,"July 18, 1900"
520,Elsa Triolet,Who was Simone de Beauvoir's partner during her college years?,Jean-Paul Sartre,domain,Jean-Paul Sartre
521,Elsa Triolet,Where was Nathalie Sarraute born?,"Ivanovo-Voznesensk (now Ivanovo), 300 km north-east of Moscow",domain,"Ipswich, England, to a Russian Jewish family"
522,Elsa Triolet,What was the name of the journal that Simone de Beauvoir edited?,Les Temps Modernes,domain,Les Temps Modernes
523,Elsa Triolet,What is Saint-Arnoult-en-Yvelines?,A commune,entity,A commune in the Yvelines department in the Île-de-France region of north-central France.
524,Elsa Triolet,What was Nathalie Sarraute's parents' occupation?,"Her mother, Pauline, was a writer, and her father, Ilya Tcherniak, was a chemist",domain,They were both from Russian-Jewish families and were involved in the production and trade of sweets
525,Elsa Triolet,What was Nathalie Sarraute's ethnic origin?,Jewish,domain,Jewish
526,Elsa Triolet,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,entity,André Breton and Paul Éluard
527,Elsa Triolet,What other institutions did Nathalie Sarraute study at?,The University of Oxford and Berlin,domain,The Sorbonne and the University of Oxford
528,Elsa Triolet,Which famous poet was Lilya Brik married to?,Osip Brik,entity,Osip Brik
529,Elsa Triolet,Where did Nathalie Sarraute study law and literature?,The Sorbonne,domain,"The University of Oxford, and later the University of Paris and the Sorbonne in France."
530,Elsa Triolet,What was Nathalie Sarraute's occupation before becoming a full-time writer?,Lawyer,domain,A lawyer
531,Elsa Triolet,Which avant-garde journal did Osip Brik co-found with Vladimir Mayakovsky?,Left Front of Art (LEF),entity,Zhivoy Khod (Living Space)
532,Elsa Triolet,When did Nathalie Sarraute pass the French bar exam?,1926-1941,domain,1926
533,Emma Watson,What is one of the sustainable fashion brands Emma Watson has worked with?,People Tree,general,People Tree
534,Emma Watson,Where was Emma Watson born?,Paris,general,"King's College Hospital, London"
535,Emma Watson,In which film did Emma Watson portray Meg March?,Little Women,general,Little Women
536,Emma Watson,What campaign did Emma Watson help launch with UN Women?,HeForShe,general,HeForShe
537,Emma Watson,What was Emma Watson's first professional acting role?,Hermione Granger in the Harry Potter film series,general,Hermione Granger in the Harry Potter film series
538,Franklin D. Roosevelt,Which president did Roosevelt defeat in the 1932 presidential election?,Herbert Hoover,general,Herbert Hoover
539,Franklin D. Roosevelt,What significant economic program did Roosevelt implement to combat the Great Depression?,The New Deal,general,The New Deal.
540,Franklin D. Roosevelt,What political party did Franklin D. Roosevelt belong to?,Democratic Party,general,Democratic Party
541,Franklin D. Roosevelt,How many terms did Franklin D. Roosevelt serve as president?,Four,general,4
542,Franklin D. Roosevelt,When was Franklin D. Roosevelt born?,"January 30, 1882",general,"January 30, 1882"
543,George VI,What was the name of George VI's elder brother?,Edward,general,"Albert, later known as King Edward VIII."
544,George VI,What condition did George VI suffer from that required him to seek treatment from a speech therapist?,Stutter,general,"Laryngeal cancer precursor: a hoarse voice due to acute laryngitis, and a family history of the condition"
545,George VI,Where did George VI die?,Sandringham House,general,Sandringham House
546,George VI,When did George VI become the last Emperor of India?,1936,general,1947.
547,George VI,What was George VI's birth name?,Albert Frederick Arthur George,general,Albert Frederick Arthur George
548,George W. Bush,Which branch of the military did George W. Bush serve in during his twenties?,Texas Air National Guard,general,The United States Air Force
549,George W. Bush,What significant act did Bush sign related to education?,No Child Left Behind Act,general,"No specific act is mentioned, but he signed the No Child Left Behind Act."
550,George W. Bush,"What was the main focus of Bush's administration after the September 11, 2001 terrorist attacks?",War on terror,general,The main focus was on the War on Terror.
551,George W. Bush,When was George W. Bush born?,"July 6, 1946",general,"July 6, 1946"
552,George W. Bush,What role did George W. Bush serve in the United States from 2001 to 2009?,43rd president,general,The 43rd president.
553,George Washington,Who was George Washington's father?,Augustine Washington,general,Augustine Washington
554,George Washington,In what year was George Washington appointed commander of the Continental Army?,1775,general,1775.
555,George Washington,How many terms did George Washington serve as president of the United States?,Two,general,Two
556,George Washington,What was the name of George Washington's estate?,Mount Vernon,general,Mount Vernon
557,George Washington,When was George Washington born?,"February 22, 1732",general,"February 22, 1732."
558,Giovanni Battista Casti,What was the occupation of Pietro Metastasio's father?,Grocer,domain,"He was a poor, but upright, and pious, furrier, and a devout man"
559,Giovanni Battista Casti,When was Giovanni Paisiello born?,9 May 1740,domain,9 June 1740
560,Giovanni Battista Casti,At what age did Pietro Metastasio translate the Iliad into octave stanzas?,Twelve,domain,Ten.
561,Giovanni Battista Casti,What was the first major work written by Pietro Metastasio?,"Giustino, a Senecan tragedy",domain,"Giustino, an Italian libretto in the classical style"
562,Giovanni Battista Casti,What was the name given to Pietro Metastasio by his patron?,Metastasio,domain,"Il etterato, poeta, musico, pittore, architetto, e gran matematico del secolo"
563,Giovanni Battista Casti,Who adopted Pietro Metastasio and became his patron?,Giovanni Vincenzo Gravina,domain,"Abate Pietro Trapolin, an elderly friend of Pietro's father"
564,Giovanni Battista Casti,Where was Christoph Willibald Gluck raised?,Bohemia,domain,Keenheim
565,Giovanni Battista Casti,What was the name of Gluck's father?,Alexander Gluck,domain,"Smith, a barber-surgeon"
566,Giovanni Battista Casti,What was the occupation of Gluck's father?,Forester and hunter,domain,"A vintner, or wine merchant"
567,Giovanni Battista Casti,Where did Gluck study music?,"Milan, under the guidance of Giovanni Battista Sammartini",domain,Chester and Milan
568,Giovanni Battista Casti,What instrument did Gluck learn to play?,"Violin, cello, and organ",domain,The violin
569,Giovanni Battista Casti,Who was Pietro Metastasio's mother?,Francesca Galasti,domain,Abbiglietta Mazzoni
570,Giovanni Battista Casti,What was the name of Gluck's first opera?,Artaserse,domain,"Esope à Thasos, which premiered in 1750"
571,Giovanni Battista Casti,In what year was Gluck's opera 'Orfeo ed Euridice' first performed?,1762,domain,1762.
572,Giovanni Battista Casti,What was the name of the Countess who became Pietro Metastasio's close friend and companion in Vienna?,Countess Althann,domain,Countess Althann
573,Giovanni Battista Casti,How many chamber-cantatas did Alessandro Scarlatti compose?,Upwards of five hundred,domain,Over 100 chamber-cantatas
574,Giovanni Battista Casti,What is the style of Alessandro Scarlatti's instrumental music compared to his vocal works?,Curiously antiquated,domain,It is considered less refined and less expressive than his vocal works.
575,Giovanni Battista Casti,Who were Alessandro Scarlatti's children who were also composers?,Domenico Scarlatti and Pietro Filippo Scarlatti,domain,Domenico Scarlatti and Pietro Filippo Scarlatti
576,Giovanni Battista Casti,What was the name of the opera that gained Alessandro Scarlatti the support of Queen Christina of Sweden?,Gli equivoci nel sembiante,domain,Gli equivoci del sembiante
577,Giovanni Battista Casti,What was the stipend offered to Pietro Metastasio for the post of court poet?,"3,000 florins",domain,"1,200 florins a year, plus a pension of 300 florins"
578,Giovanni Battista Casti,What was the post offered to Pietro Metastasio in 1729?,Court poet to the theatre at Vienna,domain,A poet laureate position
579,Giovanni Battista Casti,Who set Pietro Metastasio's serenata 'Gli orti esperidi' to music?,Nicola Porpora,domain,Wolfgang Amadeus Mozart.
580,Giovanni Battista Casti,"What was the occasion for which Pietro Metastasio composed his first musical serenade, Endimione?",The marriage of his patroness Donna Anna Francesca Ravaschieri Pinelli di Sangro,domain,"The occasion for which Pietro Metastasio composed his first musical serenade, Endimione, was the marriage of his patron, Count Palffy."
581,Giovanni Battista Casti,What was Alessandro Scarlatti's influence on the musical theater of his time?,"He was a model for the musical theater of his time, as evoked by Händel's Italian works",domain,"Alessandro Scarlatti's operas and serenatas influenced the musical theater of his time, contributing to the development of the opera and other musical forms."
582,Giovanni Battista Casti,Where was Pietro Metastasio born?,Rome,domain,Rome
583,Giovanni Battista Casti,What special recognition does the frazione of Torre Alfina in Acquapendente have?,It is one of 'The most beautiful villages of Italy'.,entity,The borgo of Torre Alfina in Acquapendente is a member of the I Borghi più belli d'Italia (The most beautiful villages of Italy).
584,Giovanni Battista Casti,"When did Montefiascone first appear in historical documents, and what was its relation to the Papacy in the Middle Ages?","Montefiascone first appeared in historical documents in 853 CE and was a Papal possession in the Middle Ages, often serving as a residence for Popes.",entity,"Montefiascone first appeared in historical documents in the 10th century, and it was a possession of the Papacy in the Middle Ages."
585,Giovanni Battista Casti,What is the origin of the name 'Montefiascone'?,"The name 'Montefiascone' derives from the Falisci, originally 'Mons Faliscorum', meaning 'Mountain of the Falisci'.",entity,"The name 'Montefiascone' is derived from the Latin 'Montefezconum', which means 'mountain of Fieszko'."
586,Giovanni Battista Casti,Which Emperor commissioned Prima la musica e poi le parole?,Emperor Joseph II,entity,Joseph II
587,Giovanni Battista Casti,What is the geographical position of Montefiascone in relation to Lake Bolsena?,Montefiascone stands on a hill on the southeast side of Lake Bolsena.,entity,Montefiascone is situated on a hill on the northeast side of Lake Bolsena.
588,Giovanni Battista Casti,When was Antonio Vivaldi born?,4 March 1678,domain,3 November 1678
589,Giovanni Battista Casti,Where is Montefiascone located?,"Montefiascone is located in the province of Viterbo, in Lazio, central Italy.",entity,"Montefiascone is located in the province of Viterbo, in Lazio, central Italy."
590,Giovanni Battista Casti,What historical significance does Montefiascone hold in relation to the Etruscan civilization?,"Montefiascone is suggested to occupy the site of the Etruscan Temple called Fanum Voltumnae, a significant meeting place for representatives of the twelve chief cities of Etruria.",entity,Montefiascone has Etruscan walls and holds the remains of an Etruscan temple dedicated to Jupiter Anxur.
591,Giovanni Battista Casti,When did Acquapendente become part of the Papal States?,In 1449.,entity,In 1448.
592,Giovanni Battista Casti,What was Antonio Vivaldi's father's profession?,Barber and professional violinist,domain,Antonio Vivaldi's father was a barber surgeon
593,Giovanni Battista Casti,What was Alessandro Scarlatti's contribution to the development of the symphony?,Inventor of the Italian overture in three movements,domain,Alessandro Scarlatti is considered to be the inventor of the symphony.
594,Giovanni Battista Casti,What is Acquapendente known for in terms of local production?,"Vegetables and wine production, and pottery craftsmanship.",entity,Vegetable growing and olive oil production.
595,Giovanni Battista Casti,Where was the first performance of Prima la musica e poi le parole held?,Orangery of the Schönbrunn Palace in Vienna,entity,"The Redoutable, a private concert hall in Vienna."
596,Giovanni Battista Casti,What notable positions did William Stewart Rose hold during his lifetime?,"Member of Parliament, Surveyor of Green-wax Monies, Clerk of Pleas at the Exchequer, and Reading Clerk to the House of Lords",entity,"Poet, translator, and British Naval Assistant Commissioner at the Sardinian Royal Navy."
597,Giovanni Battista Casti,Where was 'La grotta di Trofonio' first performed?,Burgtheater in Vienna,entity,It was first performed in Milan in 1806.
598,Giovanni Battista Casti,When was Prima la musica e poi le parole first performed?,7 February 1786,entity,25 February 1786.
599,Giovanni Battista Casti,What is the significance of the title 'Prima la musica e poi le parole' in relation to another opera?,"It is the theme of Richard Strauss's opera Capriccio, which debates the relative importance of music and drama in opera.",entity,"It is a reference to the opera 'Prima la musica e poi le parole' by Giovanni Battista Casti, and it is also the title of another opera, 'Die schweigsame Frau', which is significant in the context of '"
600,Giovanni Battista Casti,Who was Gluck's patron in Paris?,Marie Antoinette,domain,"Maria Letizia Ramolino, Napoleon's mother"
601,Giovanni Battista Casti,What was the rumor about the relationship between Pietro Metastasio and Countess Althann?,It was believed they had been privately married,domain,That they were secretly married
602,Giovanni Battista Casti,When was Christoph Willibald Gluck born?,2 July 1714,domain,2 July 1714
603,Giovanni Battista Casti,Who was the patron of Alessandro Scarlatti in Florence?,Ferdinando de' Medici,domain,"Cosimo III de' Medici, Grand Duke of Tuscany"
604,Giovanni Battista Casti,Who was the Roman prima donna who persuaded Pietro Metastasio to give up the law and devote his talents to the musical drama?,Marianna Bulgarelli,domain,"Anna de' Bardi, also known as Anna de' Bardi Gozzi, also known as Anna Gozzi"
605,Giovanni Battista Casti,What was the name of the opera that Gluck composed for the Parisian stage in 1779?,Iphigénie en Tauride,domain,Iphigénie en Tauride.
606,Giovanni Battista Casti,When was Pietro Metastasio born?,3 January 1698,domain,"March 3, 1698"
607,Giovanni Battista Casti,When did Pietro Metastasio's creative powers begin to decline?,Around 1745,domain,"Around 1750, when he was 40 years old"
608,Giovanni Battista Casti,When was Alessandro Scarlatti born?,2 May 1660,domain,2 February 1660
609,Giovanni Battista Casti,Where was Alessandro Scarlatti born?,Palermo (or Trapani),domain,"Trapani, Sicily"
610,Giovanni Battista Casti,Who was Alessandro Scarlatti's teacher in Rome?,Giacomo Carissimi,domain,Giovanni Legrenzi and Benedetto Ferrari
611,Giovanni Battista Casti,What was the influence on Alessandro Scarlatti's early works?,Stradella and Legrenzi,domain,The operas of Pietro Antonio Locatelli and the Neapolitan cantata
612,Giovanni Battista Casti,What was Alessandro Scarlatti's role in the viceroy of Naples' court in 1684?,Maestro di cappella,domain,Maestro di cappella
613,Giovanni Battista Casti,What was the relationship between Pietro Metastasio and Marianna Bulgarelli?,She adopted him and took care of his family,domain,Marianna Bulgarelli was Metastasio's pupil and later his companion
614,Giovanni Battista Casti,What was William Stewart Rose known for championing in the literary world?,Italian poets and a burlesque style of verse,entity,Italian opera
615,Giovanni Battista Casti,In what language is the libretto of 'La grotta di Trofonio' written?,Italian,entity,Italian.
616,Giovanni Battista Casti,Who was instrumental in the revival of Antonio Vivaldi's music in the 20th century?,"Fritz Kreisler, Marc Pincherle, and others",domain,"Walter Koln Wiffenbach and Otto Koller were instrumental in the revival of Antonio Vivaldi's music in the 20th century, but the most notable figure was likely the conductor and musicologist, Rafael Kubelík."
617,Giovanni Battista Casti,What is the meaning of the name 'Acquapendentem'?,Hanging water.,entity,Water above or over water.
618,Giovanni Battista Casti,Who conducted Gluck's De profundis at his formal commemoration?,Antonio Salieri,domain,André Grétry
619,Giovanni Battista Casti,How many operas did Antonio Vivaldi compose?,Around 50,domain,Around 50 operas.
620,Giovanni Battista Casti,What was the name of Gluck's musical heir in Paris?,Antonio Salieri,domain,Antonio Salieri
621,Giovanni Battista Casti,What was the name of Antonio Vivaldi's father?,Giovanni Battista Vivaldi,domain,Giovanni Battista Vivaldi
622,Giovanni Battista Casti,At what age did Antonio Vivaldi begin studying to become a priest?,15,domain,15
623,Giovanni Battista Casti,At what age was Antonio Vivaldi ordained as a priest?,25,domain,25
624,Giovanni Battista Casti,How did World War II affect Montefiascone?,Montefiascone was damaged by two Allied bombings in May 1944.,entity,"Montefiascone was a stopping point for Allied aircraft, and the town was bombed by German aircraft."
625,Giovanni Battista Casti,What instrument did Antonio Vivaldi play?,Violin,domain,Violin
626,Giovanni Battista Casti,What was the name of Antonio Vivaldi's first opera?,Ottone in villa,domain,Ottone in villa
627,Giovanni Battista Casti,What was the name of Antonio Vivaldi's most famous work?,The Four Seasons,domain,The Four Seasons
628,Giovanni Battista Casti,Where was Antonio Vivaldi born?,"Venice, Republic of Venice",domain,Venice
629,Giovanni Battista Casti,Why did Antonio Vivaldi leave Venice?,To take up a position as a composer in the imperial court in Vienna,domain,"Not specified in the available information, but it is known that he left Venice in 1737 and traveled to Milan, Rome, and other places, and eventually settled in Vienna in 1740."
630,Giovanni Battista Casti,Where did Antonio Vivaldi die?,Vienna,domain,Vienna
631,Giovanni Battista Casti,What is the name of the catalog used to identify Antonio Vivaldi's compositions?,Ryom-Verzeichnis,domain,Ryom-Verzeichnis (RV)
632,Hartmann von Aue,What type of songs did Reinmar von Hagenau compose and perform?,Love-songs in Middle High German,domain,"Minnesang, a style of German courtly love lyrics"
633,Hartmann von Aue,What is the Neue Deutsche Biographie?,It is a biographical reference work.,entity,"The Neue Deutsche Biographie (New German Biography) is a biographical reference work covering notable people, including artists, politicians, clergy, lawyers, medical professionals, and scientists, who either were born in Germany or have died there."
634,Hartmann von Aue,What is the significance of the sparrow-hawk in the story?,"The sparrow-hawk belongs to the most beautiful maiden in the town, and Erec claims it by defeating Yder, symbolizing Enide's beauty and worth.",entity,"The sparrow-hawk represents a symbol of hope and renewal in the story, as it is a sign of good luck and a harbinger of spring."
635,Hartmann von Aue,How does Gregorius discover his true origins?,The abbot reveals a tablet that relates the story of his birth.,entity,"By solving a riddle in the works of Virgilius and identifying the place of his birth from a passage in Suetonius, and by recognising a portrait of himself in a manuscript of Virgilius."
636,Hartmann von Aue,What is 'Der arme Heinrich' about?,"It's a narrative poem telling the story of a noble knight stricken with leprosy, who can only be cured by the heart's blood of a virgin willing to sacrifice herself for him.",entity,"'Der arme Heinrich' is a Middle High German narrative poem written by Gottfried von Strassburg. The story revolves around the title character, Henry, a knight who contracts leprosy after killing a stork that is trying to feed"
637,Hartmann von Aue,What is the name of the square in Bolzano where a statue of Walter von der Vogelweide was unveiled in 1889?,Walther von der Vogelweide-Platz,domain,Piazza Walther
638,Hartmann von Aue,When was 'Der arme Heinrich' probably written?,In the 1190s.,entity,Probably in the 13th century
639,Hartmann von Aue,Are the articles from the first 26 volumes of Neue Deutsche Biographie available online?,"Yes, they are freely available online.",entity,"Yes, the articles from the first 26 volumes are available online through the digitization by the German National Library."
640,Hartmann von Aue,When was Iwein likely completed?,Iwein was likely completed around the start of the 13th century.,entity,Around 1195-1196.
641,Hartmann von Aue,How does Erec meet Enide?,"Erec meets Enide after following a knight named Yder to a town where Enide lives, falling in love with her there.",entity,"Erec meets Enide when Yder is dying and Enide is nursing him, Erec takes Enide for Yder's wife and is mistaken."
642,Hartmann von Aue,What must Heinrich do to be cured of his leprosy?,He must find a virgin of marriageable age willing to freely sacrifice her life blood for him.,entity,"He must kill Gottfried, the man he has sworn to protect and befriend."
643,Hartmann von Aue,Who wrote a modernised and colloquial verse translation of 34 songs by Walter von der Vogelweide?,Peter Rühmkorf,domain,Peter Merlan
644,Hartmann von Aue,How many complete manuscripts and fragments of Walter von der Vogelweide's work are preserved?,Over 30,domain,Over 30.
645,Hartmann von Aue,Who evaluated Walter von der Vogelweide's work as one of the most outstanding and innovative authors of his generation?,Grove Music Online,domain,Gottfried von Strassburg
646,Hartmann von Aue,"What is the name of the poem that is considered one of Walter von der Vogelweide's most beautiful lyrics, written after the death of Duke Frederick I?","Not specified, but it is mentioned as one of his most beautiful lyrics",domain,Not specified in the text.
647,Hartmann von Aue,What is the name of the garden where Walter von der Vogelweide's tomb is located?,Lusamgärtchen,domain,"The garden of the castle of Haindorf, near the village of Waidhofen an der Ybbs."
648,Hartmann von Aue,Where was Walter von der Vogelweide buried?,Würzburg,domain,"Walter's burial site is unknown, but it is believed to be in the Franconian region."
649,Hartmann von Aue,What is the main plot of Erec and Enide?,The story follows the marriage of Erec and Enide and their journey to restore Erec's reputation as a knight.,entity,"The main plot is the story of Erec and his wife Enide, who are a knight and his wife, and their journey to achieve happiness and a successful marriage."
650,Hartmann von Aue,Who publishes the Neue Deutsche Biographie?,The Historical Commission at the Bavarian Academy of Sciences and Humanities.,entity,The Historische Kommission bei der Bayerischen Akademie der Wissenschaften.
651,Hartmann von Aue,What is the significance of the lion in Iwein's story?,"The lion becomes Iwein's companion after Iwein helps it fight a dragon, symbolizing Iwein's restored honour and heroism.",entity,"The lion is a symbol of Iwein's chivalry and his association with the court, and its wounding reflects Iwein's fall from chivalric grace."
652,Hartmann von Aue,What marked the 'golden age' of medieval German literature?,"The period around 1170 to 1230, known for the blossoming of Minnesang, courtly romances, and a new take on the heroic tradition.",entity,The period between 1150 and 1300 marked the 'golden age' of medieval German literature.
653,Hartmann von Aue,What influenced the early MHG lyric poetry known as Minnesang?,The French and Provençal tradition of courtly love song.,entity,French and Provençal poetry influenced the early MHG lyric poetry known as Minnesang.
654,Hartmann von Aue,Who is the author of Erec and Enide?,Chrétien de Troyes,entity,Chrétien de Troyes.
655,Hartmann von Aue,How does Heinrich react upon seeing the girl prepared for the sacrifice?,"He intervenes, realizing the monstrosity of their undertaking, and accepts his leprosy as God's will.",entity,Heinrich is horrified and refuses to proceed with the sacrifice
656,Hartmann von Aue,What was the name of the emperor who gave Walter von der Vogelweide a small fief in Franconia?,Frederick II,domain,Frederick II
657,Hartmann von Aue,What is the name of the story that features Walter von der Vogelweide as one of the traditional competitors in the tale of the song contest at the Wartburg?,The tale of the song contest at the Wartburg,domain,"The story of the song contest at the Wartburg, a medieval German romance."
658,Hartmann von Aue,How does the story of Erec and Enide conclude?,"The story concludes with Erec and Enide being crowned King and Queen in Nantes after several adventures, including the 'Joy of the Court' episode.",entity,"The story of Erec and Enide concludes with Erec and Enide being crowned King and Queen of Nantes, and they are said to have lived happily ever after."
659,Hartmann von Aue,Who was Walter von der Vogelweide's master and patron in Vienna?,Duke Frederick I of the house of Babenberg and Reinmar von Hagenau,domain,"Henry I, Duke of Mölstal and a member of the House of Babenberg"
660,Hartmann von Aue,What is the name of the poem that pictures the changes that had taken place in the scenes of Walter von der Vogelweide's childhood?,"Not specified, but it is mentioned as a poem about his native Tirol",domain,"Not specified, but it is mentioned as a poem that pictures the changes in the scenes of his childhood"
661,Hartmann von Aue,What is often repressed in Reinmar's lyrics?,Passion and natural feeling,domain,Love for women
662,Hartmann von Aue,What was Reinmar's status in the century after his death?,"Paramount, second only to Walther",domain,"He was considered one of the greatest of all Minnesänger, and his works were widely known and admired."
663,Hartmann von Aue,Who included Reinmar as one of the 'twelve old masters' of their craft?,The meistersinger of the 15th century,domain,The Meistersinger of Zurich included Reinmar as one of the 'twelve old masters' of their craft.
664,Hartmann von Aue,Where was Ulrich von Hutten born?,"Steckelberg Castle, now in Schlüchtern, Hesse",domain,"Castle Steinbach, in the County of the Alten Wetter, near today's Bad Arolsen, Nordrhein-Westfalens borders to Hesse-Schmalmberg."
665,Hartmann von Aue,When was Reinmar von Hagenau a German Minnesänger?,Late twelfth century,domain,Reinmar von Hagenau was a German Minnesänger in the late 12th century.
666,Hartmann von Aue,What was the occupation of Ulrich von Hutten's father?,Knight,domain,Knight and imperial advisor
667,Hartmann von Aue,How does the story of Tristan end in Gottfried's version?,"The story ends with Tristan expressing his emotional confusion over the two Isoldes, and does not provide a complete conclusion",domain,"The story ends abruptly with Isolde's lament, and the fate of the lovers is left uncertain."
668,Hartmann von Aue,When was Ulrich von Hutten born?,21 April 1488,domain,12 August 1488
669,Hartmann von Aue,"What is the name of the edition that is used as a reference for Walter von der Vogelweide's songs, which includes page and line numbers?",Lachmann edition,domain,Lachmann edition
670,Hartmann von Aue,What is the time frame for Middle High German literature?,Between the middle of the 11th century and the middle of the 14th century.,entity,The 11th to the 14th century.
671,Hartmann von Aue,When did Gottfried von Strassburg die?,Around 1210,domain,Not known
672,Hartmann von Aue,What is the name of the Middle High German courtly romance written by Gottfried von Strassburg?,Tristan,domain,Tristan.
673,Hartmann von Aue,What is known about Gottfried's life?,Nothing is known about his life except that he was probably from Strasbourg and was a man of good birth and position,domain,"Little is known about Gottfried's life, except that he was a Minnesanger (courtly poet) and possibly of noble birth."
674,Hartmann von Aue,What office did Gottfried likely hold in his native city of Strasbourg?,An important municipal office,domain,"Not specified, but he was a man of means and was well-traveled"
